"","site","dat"
"7191","537041088998","fia_small"
"7192","537041089678","fia_small"
"7193","537041091469","fia_small"
"7194","537041098812","fia_small"
"7195","537041098930","fia_small"
"7196","537049074603","fia_small"
"7197","537049088568","fia_small"
"7198","537059053544","fia_small"
"7199","537059054718","fia_small"
"7200","537059070324","fia_small"
"7201","537059080409","fia_small"
"7202","537059081055","fia_small"
"7203","537059084043","fia_small"
"7204","537059099952","fia_small"
"7205","538007053831","fia_small"
"7206","538007057172","fia_small"
"7207","538007057449","fia_small"
"7208","538007071568","fia_small"
"7209","538007095506","fia_small"
"7210","538037053546","fia_small"
"7211","538037059027","fia_small"
"7212","538037072745","fia_small"
"7213","538037084442","fia_small"
"7214","538039065835","fia_small"
"7215","538047053706","fia_small"
"7216","538047057033","fia_small"
"7217","538047057316","fia_small"
"7218","538047073443","fia_small"
"7219","538047090843","fia_small"
"7220","538077053372","fia_small"
"7221","538077058103","fia_small"
"7222","538077063019","fia_small"
"7223","538077065101","fia_small"
"7224","538077068717","fia_small"
"7225","538077073651","fia_small"
"7226","538077079382","fia_small"
"7227","538077082850","fia_small"
"7228","539003051678","fia_small"
"7229","539013070811","fia_small"
"7230","539019064740","fia_small"
"7231","539019075050","fia_small"
"7232","539019078808","fia_small"
"7233","539019084691","fia_small"
"7234","539019085270","fia_small"
"7235","539019092361","fia_small"
"7236","539019094640","fia_small"
"7237","539019095565","fia_small"
"7238","539019096244","fia_small"
"7239","539023060196","fia_small"
"7240","539051050078","fia_small"
"7241","539051069526","fia_small"
"7242","539051069898","fia_small"
"7243","539051075779","fia_small"
"7244","539063065959","fia_small"
"7245","539063075791","fia_small"
"7246","539065051766","fia_small"
"7247","539065060383","fia_small"
"7248","539065062982","fia_small"
"7249","539065064435","fia_small"
"7250","539065068576","fia_small"
"7251","539065073235","fia_small"
"7252","539065075076","fia_small"
"7253","539065092600","fia_small"
"7254","539065093133","fia_small"
"7255","542001001343","fia_small"
"7256","542001001572","fia_small"
"7257","542003000077","fia_small"
"7258","542003002208","fia_small"
"7259","542007000690","fia_small"
"7260","542007001563","fia_small"
"7261","542023001101","fia_small"
"7262","542023001426","fia_small"
"7263","542027000381","fia_small"
"7264","542027001806","fia_small"
"7265","542031000150","fia_small"
"7266","542031001170","fia_small"
"7267","542031001255","fia_small"
"7268","542031001262","fia_small"
"7269","542033000464","fia_small"
"7270","542033000749","fia_small"
"7271","542033001178","fia_small"
"7272","542041001053","fia_small"
"7273","542041001758","fia_small"
"7274","542041003413","fia_small"
"7275","542057000473","fia_small"
"7276","542057000676","fia_small"
"7277","542065000203","fia_small"
"7278","542071000525","fia_small"
"7279","542071001217","fia_small"
"7280","542071001228","fia_small"
"7281","542071001288","fia_small"
"7282","542071001964","fia_small"
"7283","542071002348","fia_small"
"7284","542071002418","fia_small"
"7285","542071002482","fia_small"
"7286","542071003564","fia_small"
"7287","542075001281","fia_small"
"7288","542075001463","fia_small"
"7289","542075002024","fia_small"
"7290","542075002250","fia_small"
"7291","542075002323","fia_small"
"7292","542075002512","fia_small"
"7293","542075002566","fia_small"
"7294","542077000400","fia_small"
"7295","542077000780","fia_small"
"7296","542077001293","fia_small"
"7297","542077002301","fia_small"
"7298","542083000116","fia_small"
"7299","542083000231","fia_small"
"7300","542083000343","fia_small"
"7301","542083001236","fia_small"
"7302","542083001833","fia_small"
"7303","542083002276","fia_small"
"7304","542083003587","fia_small"
"7305","542091001696","fia_small"
"7306","542091001906","fia_small"
"7307","542093001205","fia_small"
"7308","542097001000","fia_small"
"7309","542097001551","fia_small"
"7310","542097002087","fia_small"
"7311","542101000678","fia_small"
"7312","542101001081","fia_small"
"7313","542101001790","fia_small"
"7314","542101001823","fia_small"
"7315","542101002463","fia_small"
"7316","543005000014","fia_small"
"7317","543015000076","fia_small"
"7318","543015000239","fia_small"
"7319","543015002186","fia_small"
"7320","543015002329","fia_small"
"7321","543019000176","fia_small"
"7322","543019000442","fia_small"
"7323","543019001261","fia_small"
"7324","543019001721","fia_small"
"7325","543019001939","fia_small"
"7326","543025001105","fia_small"
"7327","543025001274","fia_small"
"7328","543039000692","fia_small"
"7329","543039002074","fia_small"
"7330","543045000006","fia_small"
"7331","543047000122","fia_small"
"7332","543047000783","fia_small"
"7333","543055002390","fia_small"
"7334","543063002105","fia_small"
"7335","543067000079","fia_small"
"7336","543067001455","fia_small"
"7337","543067001619","fia_small"
"7338","543067003068","fia_small"
"7339","543081000914","fia_small"
"7340","543089000198","fia_small"
"7341","543089001388","fia_small"
"7342","543109000250","fia_small"
"7343","543109000900","fia_small"
"7344","544013001154","fia_small"
"7345","544017000704","fia_small"
"7346","544017001054","fia_small"
"7347","544017001309","fia_small"
"7348","544021000426","fia_small"
"7349","544021000718","fia_small"
"7350","544035000893","fia_small"
"7351","544043002355","fia_small"
"7352","544051000606","fia_small"
"7353","544051000798","fia_small"
"7354","544051001328","fia_small"
"7355","544051001689","fia_small"
"7356","544061002054","fia_small"
"7357","544069000354","fia_small"
"7358","544073000297","fia_small"
"7359","544073001555","fia_small"
"7360","544079001718","fia_small"
"7361","544085000029","fia_small"
"7362","544087000744","fia_small"
"7363","544087001159","fia_small"
"7364","544095000309","fia_small"
"7365","544095002243","fia_small"
"7366","544099001322","fia_small"
"7367","544099001933","fia_small"
"7368","544103002220","fia_small"
"7369","544105000864","fia_small"
"7370","544107002347","fia_small"
"7371","544107003343","fia_small"
"7372","551037020019","fia_small"
"7373","551037020027","fia_small"
"7374","551037020052","fia_small"
"7375","551037020094","fia_small"
"7376","551037020095","fia_small"
"7377","551037020116","fia_small"
"7378","551037020216","fia_small"
"7379","551037020225","fia_small"
"7380","551037020232","fia_small"
"7381","551037020235","fia_small"
"7382","551041020013","fia_small"
"7383","551041020026","fia_small"
"7384","551041020072","fia_small"
"7385","551041020083","fia_small"
"7386","551041020086","fia_small"
"7387","551041020142","fia_small"
"7388","551041020160","fia_small"
"7389","551041020182","fia_small"
"7390","551041020198","fia_small"
"7391","551041020281","fia_small"
"7392","551041020290","fia_small"
"7393","551041020299","fia_small"
"7394","551041020324","fia_small"
"7395","551041020344","fia_small"
"7396","551041020347","fia_small"
"7397","551041020369","fia_small"
"7398","551041020370","fia_small"
"7399","551041020383","fia_small"
"7400","551041020393","fia_small"
"7401","551041020398","fia_small"
"7402","551041020418","fia_small"
"7403","551041029037","fia_small"
"7404","551041029056","fia_small"
"7405","551041029066","fia_small"
"7406","551041029079","fia_small"
"7407","551067020064","fia_small"
"7408","551067020066","fia_small"
"7409","551067020084","fia_small"
"7410","551067020087","fia_small"
"7411","551067020120","fia_small"
"7412","551067020124","fia_small"
"7413","551067020177","fia_small"
"7414","551067020179","fia_small"
"7415","551067020191","fia_small"
"7416","551067020279","fia_small"
"7417","551067020294","fia_small"
"7418","551067020304","fia_small"
"7419","551067020319","fia_small"
"7420","551067020337","fia_small"
"7421","551067020351","fia_small"
"7422","551067020395","fia_small"
"7423","551067020397","fia_small"
"7424","551067020401","fia_small"
"7425","551067020409","fia_small"
"7426","551067020434","fia_small"
"7427","551067020442","fia_small"
"7428","551069020074","fia_small"
"7429","551069020129","fia_small"
"7430","551069020143","fia_small"
"7431","551069020230","fia_small"
"7432","551069020274","fia_small"
"7433","551069020305","fia_small"
"7434","551069020335","fia_small"
"7435","551069020368","fia_small"
"7436","551069020371","fia_small"
"7437","551069020377","fia_small"
"7438","551069020440","fia_small"
"7439","551069020456","fia_small"
"7440","551075010780","fia_small"
"7441","551075020026","fia_small"
"7442","551075020070","fia_small"
"7443","551075020071","fia_small"
"7444","551075020128","fia_small"
"7445","551075020153","fia_small"
"7446","551075020194","fia_small"
"7447","551075020230","fia_small"
"7448","551075020244","fia_small"
"7449","551075020266","fia_small"
"7450","551075020363","fia_small"
"7451","551075020420","fia_small"
"7452","551075020426","fia_small"
"7453","551075020481","fia_small"
"7454","551075020531","fia_small"
"7455","551075020539","fia_small"
"7456","551075020563","fia_small"
"7457","551075020569","fia_small"
"7458","551075020593","fia_small"
"7459","551075020603","fia_small"
"7460","551075020606","fia_small"
"7461","551075020615","fia_small"
"7462","551075020626","fia_small"
"7463","551075020627","fia_small"
"7464","551075020632","fia_small"
"7465","551075020656","fia_small"
"7466","551075020695","fia_small"
"7467","551075020728","fia_small"
"7468","551075020730","fia_small"
"7469","551075020740","fia_small"
"7470","551075020753","fia_small"
"7471","551078020055","fia_small"
"7472","551078020123","fia_small"
"7473","551078020128","fia_small"
"7474","551078020201","fia_small"
"7475","551078020209","fia_small"
"7476","551078020231","fia_small"
"7477","551078020235","fia_small"
"7478","551078020238","fia_small"
"7479","551083020013","fia_small"
"7480","551083020016","fia_small"
"7481","551083020117","fia_small"
"7482","551083020169","fia_small"
"7483","551083020182","fia_small"
"7484","551083020194","fia_small"
"7485","551083020212","fia_small"
"7486","551083020234","fia_small"
"7487","551083020250","fia_small"
"7488","551083020286","fia_small"
"7489","551083020387","fia_small"
"7490","551083020429","fia_small"
"7491","551083020433","fia_small"
"7492","551083020493","fia_small"
"7493","551083029011","fia_small"
"7494","551085020084","fia_small"
"7495","551085020153","fia_small"
"7496","551085020167","fia_small"
"7497","551085020189","fia_small"
"7498","551085020209","fia_small"
"7499","551085020223","fia_small"
"7500","551085020236","fia_small"
"7501","551085020309","fia_small"
"7502","551085020382","fia_small"
"7503","551085020452","fia_small"
"7504","551085020505","fia_small"
"7505","551085020552","fia_small"
"7506","551085020554","fia_small"
"7507","551085020563","fia_small"
"7508","551085020568","fia_small"
"7509","551085020573","fia_small"
"7510","551085020582","fia_small"
"7511","551085020601","fia_small"
"7512","551085020619","fia_small"
"7513","551085020624","fia_small"
"7514","551115020007","fia_small"
"7515","551115020219","fia_small"
"7516","551115020225","fia_small"
"7517","551115020236","fia_small"
"7518","551115020293","fia_small"
"7519","551115020411","fia_small"
"7520","551115020413","fia_small"
"7521","551125020003","fia_small"
"7522","551125020027","fia_small"
"7523","551125020098","fia_small"
"7524","551125020127","fia_small"
"7525","551125020171","fia_small"
"7526","551125020217","fia_small"
"7527","551125020337","fia_small"
"7528","551125020377","fia_small"
"7529","551125020390","fia_small"
"7530","551125020395","fia_small"
"7531","551125020396","fia_small"
"7532","551125020420","fia_small"
"7533","551125020421","fia_small"
"7534","551125020422","fia_small"
"7535","551125020465","fia_small"
"7536","551125020468","fia_small"
"7537","551125020478","fia_small"
"7538","551125020481","fia_small"
"7539","551125020490","fia_small"
"7540","551125020501","fia_small"
"7541","551125020504","fia_small"
"7542","552003020146","fia_small"
"7543","552003020162","fia_small"
"7544","552003020167","fia_small"
"7545","552003020242","fia_small"
"7546","552003020261","fia_small"
"7547","552003020268","fia_small"
"7548","552003020307","fia_small"
"7549","552003020345","fia_small"
"7550","552003020411","fia_small"
"7551","552003020444","fia_small"
"7552","552003020486","fia_small"
"7553","552003020528","fia_small"
"7554","552003020539","fia_small"
"7555","552003020596","fia_small"
"7556","552003020616","fia_small"
"7557","552003020620","fia_small"
"7558","552003020624","fia_small"
"7559","552003020630","fia_small"
"7560","552003020636","fia_small"
"7561","552003020637","fia_small"
"7562","552003020642","fia_small"
"7563","552003029036","fia_small"
"7564","552005020036","fia_small"
"7565","552005020344","fia_small"
"7566","552005020409","fia_small"
"7567","552005020451","fia_small"
"7568","552007020055","fia_small"
"7569","552007020056","fia_small"
"7570","552007020065","fia_small"
"7571","552007020247","fia_small"
"7572","552007020265","fia_small"
"7573","552007020283","fia_small"
"7574","552007020380","fia_small"
"7575","552007020393","fia_small"
"7576","552007020396","fia_small"
"7577","552007020401","fia_small"
"7578","552007020411","fia_small"
"7579","552007020441","fia_small"
"7580","552007020496","fia_small"
"7581","552007020521","fia_small"
"7582","552007020618","fia_small"
"7583","552007020619","fia_small"
"7584","552007020632","fia_small"
"7585","552007020655","fia_small"
"7586","552007020684","fia_small"
"7587","552007020696","fia_small"
"7588","552007020702","fia_small"
"7589","552007020717","fia_small"
"7590","552007020735","fia_small"
"7591","552007020763","fia_small"
"7592","552007020764","fia_small"
"7593","552007029018","fia_small"
"7594","552013020093","fia_small"
"7595","552013020112","fia_small"
"7596","552013020163","fia_small"
"7597","552013020201","fia_small"
"7598","552013020344","fia_small"
"7599","552013020350","fia_small"
"7600","552013020376","fia_small"
"7601","552013020437","fia_small"
"7602","552013020445","fia_small"
"7603","552013020448","fia_small"
"7604","552031020060","fia_small"
"7605","552031020091","fia_small"
"7606","552031020117","fia_small"
"7607","552031020154","fia_small"
"7608","552031020155","fia_small"
"7609","552031020163","fia_small"
"7610","552031020178","fia_small"
"7611","552031020186","fia_small"
"7612","552031020214","fia_small"
"7613","552031020267","fia_small"
"7614","552031020298","fia_small"
"7615","552031020342","fia_small"
"7616","552031020387","fia_small"
"7617","552031020561","fia_small"
"7618","552031020584","fia_small"
"7619","552031020609","fia_small"
"7620","552031020679","fia_small"
"7621","552031020715","fia_small"
"7622","552051020052","fia_small"
"7623","552051020055","fia_small"
"7624","552051020059","fia_small"
"7625","552051020107","fia_small"
"7626","552051020138","fia_small"
"7627","552051020140","fia_small"
"7628","552051020220","fia_small"
"7629","552051020298","fia_small"
"7630","552051020300","fia_small"
"7631","552051020340","fia_small"
"7632","552051020353","fia_small"
"7633","552051020357","fia_small"
"7634","552051020383","fia_small"
"7635","552051020385","fia_small"
"7636","552051020390","fia_small"
"7637","552051020391","fia_small"
"7638","552051020393","fia_small"
"7639","552095020057","fia_small"
"7640","552095020088","fia_small"
"7641","552095020163","fia_small"
"7642","552095020236","fia_small"
"7643","552095020294","fia_small"
"7644","552095020363","fia_small"
"7645","552095020382","fia_small"
"7646","552095020397","fia_small"
"7647","552095020421","fia_small"
"7648","552095020422","fia_small"
"7649","552095020436","fia_small"
"7650","552095020448","fia_small"
"7651","552095020455","fia_small"
"7652","552095020458","fia_small"
"7653","552095020491","fia_small"
"7654","552095020496","fia_small"
"7655","552099020007","fia_small"
"7656","552099020042","fia_small"
"7657","552099020160","fia_small"
"7658","552099020189","fia_small"
"7659","552099020263","fia_small"
"7660","552099020368","fia_small"
"7661","552099020437","fia_small"
"7662","552099020451","fia_small"
"7663","552099020467","fia_small"
"7664","552099020484","fia_small"
"7665","552099020499","fia_small"
"7666","552099020501","fia_small"
"7667","552099020528","fia_small"
"7668","552099020530","fia_small"
"7669","552099020532","fia_small"
"7670","552099020549","fia_small"
"7671","552099020551","fia_small"
"7672","552099020567","fia_small"
"7673","552099020581","fia_small"
"7674","552099020588","fia_small"
"7675","552099029001","fia_small"
"7676","552107020012","fia_small"
"7677","552107020039","fia_small"
"7678","552107020055","fia_small"
"7679","552107020133","fia_small"
"7680","552107020164","fia_small"
"7681","552107020166","fia_small"
"7682","552107020192","fia_small"
"7683","552107020203","fia_small"
"7684","552107020226","fia_small"
"7685","552107020231","fia_small"
"7686","552107020248","fia_small"
"7687","552107020268","fia_small"
"7688","552107020323","fia_small"
"7689","552107020377","fia_small"
"7690","552107020391","fia_small"
"7691","552107020397","fia_small"
"7692","552107020429","fia_small"
"7693","552107020441","fia_small"
"7694","552107020443","fia_small"
"7695","552107020459","fia_small"
"7696","552107020462","fia_small"
"7697","552113020002","fia_small"
"7698","552113020003","fia_small"
"7699","552113020100","fia_small"
"7700","552113020112","fia_small"
"7701","552113020122","fia_small"
"7702","552113020139","fia_small"
"7703","552113020304","fia_small"
"7704","552113020323","fia_small"
"7705","552113020393","fia_small"
"7706","552113020505","fia_small"
"7707","552113020526","fia_small"
"7708","552113020534","fia_small"
"7709","552113020535","fia_small"
"7710","552113020543","fia_small"
"7711","552113020551","fia_small"
"7712","552113020612","fia_small"
"7713","552113020629","fia_small"
"7714","552113020633","fia_small"
"7715","552113020645","fia_small"
"7716","552113029009","fia_small"
"7717","552113029013","fia_small"
"7718","552119020023","fia_small"
"7719","552119020025","fia_small"
"7720","552119020092","fia_small"
"7721","552119020105","fia_small"
"7722","552119020143","fia_small"
"7723","552119020249","fia_small"
"7724","552119020267","fia_small"
"7725","552119020286","fia_small"
"7726","552119020365","fia_small"
"7727","552119020371","fia_small"
"7728","552119020375","fia_small"
"7729","552119020397","fia_small"
"7730","552119020416","fia_small"
"7731","552119020421","fia_small"
"7732","552119020429","fia_small"
"7733","552119020440","fia_small"
"7734","552119020444","fia_small"
"7735","552119020468","fia_small"
"7736","552119020469","fia_small"
"7737","552119029013","fia_small"
"7738","552119029018","fia_small"
"7739","552129020016","fia_small"
"7740","552129020029","fia_small"
"7741","552129020041","fia_small"
"7742","552129020073","fia_small"
"7743","552129020133","fia_small"
"7744","552129020220","fia_small"
"7745","552129020224","fia_small"
"7746","552129020297","fia_small"
"7747","552129020306","fia_small"
"7748","552129020352","fia_small"
"7749","552129020356","fia_small"
"7750","552129020360","fia_small"
"7751","552129020367","fia_small"
"7752","552129020379","fia_small"
"7753","552129020383","fia_small"
"7754","552129020410","fia_small"
"7755","552129020411","fia_small"
"7756","552129020417","fia_small"
"7757","552129020437","fia_small"
"7758","552129020451","fia_small"
"7759","552129020453","fia_small"
"7760","553001020079","fia_small"
"7761","553001020106","fia_small"
"7762","553001020119","fia_small"
"7763","553001020122","fia_small"
"7764","553001020125","fia_small"
"7765","553001020133","fia_small"
"7766","553001020271","fia_small"
"7767","553001020296","fia_small"
"7768","553001020315","fia_small"
"7769","553001020337","fia_small"
"7770","553017020319","fia_small"
"7771","553017020441","fia_small"
"7772","553017020498","fia_small"
"7773","553017020505","fia_small"
"7774","553017020523","fia_small"
"7775","553019020052","fia_small"
"7776","553019020056","fia_small"
"7777","553019020110","fia_small"
"7778","553019020219","fia_small"
"7779","553019020379","fia_small"
"7780","553019020383","fia_small"
"7781","553019020431","fia_small"
"7782","553019020462","fia_small"
"7783","553019020478","fia_small"
"7784","553019020515","fia_small"
"7785","553019020550","fia_small"
"7786","553035020002","fia_small"
"7787","553035020072","fia_small"
"7788","553035020139","fia_small"
"7789","553035020150","fia_small"
"7790","553035020270","fia_small"
"7791","553035020287","fia_small"
"7792","553035020289","fia_small"
"7793","553035020295","fia_small"
"7794","553053020007","fia_small"
"7795","553053020100","fia_small"
"7796","553053020105","fia_small"
"7797","553053020197","fia_small"
"7798","553053020203","fia_small"
"7799","553053020213","fia_small"
"7800","553053020287","fia_small"
"7801","553053020301","fia_small"
"7802","553053020328","fia_small"
"7803","553053020331","fia_small"
"7804","553053020371","fia_small"
"7805","553053020441","fia_small"
"7806","553053020463","fia_small"
"7807","553053020468","fia_small"
"7808","553053020474","fia_small"
"7809","553053020481","fia_small"
"7810","553053020491","fia_small"
"7811","553053020498","fia_small"
"7812","553053020517","fia_small"
"7813","553057020022","fia_small"
"7814","553057020071","fia_small"
"7815","553057020200","fia_small"
"7816","553057020216","fia_small"
"7817","553057020328","fia_small"
"7818","553057020329","fia_small"
"7819","553057020351","fia_small"
"7820","553057020390","fia_small"
"7821","553057020393","fia_small"
"7822","553057020413","fia_small"
"7823","553057020416","fia_small"
"7824","553073020011","fia_small"
"7825","553073020013","fia_small"
"7826","553073020254","fia_small"
"7827","553073020356","fia_small"
"7828","553073020362","fia_small"
"7829","553073020409","fia_small"
"7830","553073020452","fia_small"
"7831","553073020577","fia_small"
"7832","553073020645","fia_small"
"7833","553073020723","fia_small"
"7834","553073020730","fia_small"
"7835","553073020742","fia_small"
"7836","553073020750","fia_small"
"7837","553073020813","fia_small"
"7838","553077020143","fia_small"
"7839","553077020248","fia_small"
"7840","553081020033","fia_small"
"7841","553081020074","fia_small"
"7842","553081020078","fia_small"
"7843","553081020096","fia_small"
"7844","553081020123","fia_small"
"7845","553081020147","fia_small"
"7846","553081020227","fia_small"
"7847","553081020295","fia_small"
"7848","553081020329","fia_small"
"7849","553081020393","fia_small"
"7850","553081020434","fia_small"
"7851","553081020436","fia_small"
"7852","553081020462","fia_small"
"7853","553097020062","fia_small"
"7854","553097020124","fia_small"
"7855","553097020187","fia_small"
"7856","553097020273","fia_small"
"7857","553097020332","fia_small"
"7858","553097020361","fia_small"
"7859","553097020414","fia_small"
"7860","553097020420","fia_small"
"7861","553135020025","fia_small"
"7862","553135020091","fia_small"
"7863","553135020167","fia_small"
"7864","553135020176","fia_small"
"7865","553135020186","fia_small"
"7866","553135020229","fia_small"
"7867","553135020293","fia_small"
"7868","553135020314","fia_small"
"7869","553137020033","fia_small"
"7870","553137020037","fia_small"
"7871","553137020088","fia_small"
"7872","553137020109","fia_small"
"7873","553137020123","fia_small"
"7874","553137020220","fia_small"
"7875","553137020289","fia_small"
"7876","553137020290","fia_small"
"7877","553137020294","fia_small"
"7878","553137020302","fia_small"
"7879","553137020309","fia_small"
"7880","553141020042","fia_small"
"7881","553141020098","fia_small"
"7882","553141020113","fia_small"
"7883","553141020121","fia_small"
"7884","553141020127","fia_small"
"7885","553141020245","fia_small"
"7886","553141020375","fia_small"
"7887","553141020381","fia_small"
"7888","554011020050","fia_small"
"7889","554011020085","fia_small"
"7890","554011020155","fia_small"
"7891","554011020249","fia_small"
"7892","554011020275","fia_small"
"7893","554011020310","fia_small"
"7894","554011020321","fia_small"
"7895","554011020339","fia_small"
"7896","554011020340","fia_small"
"7897","554023010295","fia_small"
"7898","554023020045","fia_small"
"7899","554023020070","fia_small"
"7900","554023020121","fia_small"
"7901","554023020218","fia_small"
"7902","554023020227","fia_small"
"7903","554023020253","fia_small"
"7904","554023020256","fia_small"
"7905","554023020264","fia_small"
"7906","554023020270","fia_small"
"7907","554033020041","fia_small"
"7908","554033020095","fia_small"
"7909","554033020201","fia_small"
"7910","554033020220","fia_small"
"7911","554033020342","fia_small"
"7912","554043020044","fia_small"
"7913","554043020168","fia_small"
"7914","554043020276","fia_small"
"7915","554043020423","fia_small"
"7916","554043020518","fia_small"
"7917","554043020544","fia_small"
"7918","554049020063","fia_small"
"7919","554049020147","fia_small"
"7920","554049020159","fia_small"
"7921","554049020163","fia_small"
"7922","554049020236","fia_small"
"7923","554049020258","fia_small"
"7924","554049020335","fia_small"
"7925","554049020357","fia_small"
"7926","554049020364","fia_small"
"7927","554049020371","fia_small"
"7928","554063020050","fia_small"
"7929","554063020081","fia_small"
"7930","554063020108","fia_small"
"7931","554063020156","fia_small"
"7932","554063020241","fia_small"
"7933","554065020207","fia_small"
"7934","554065020286","fia_small"
"7935","554065020298","fia_small"
"7936","554093020041","fia_small"
"7937","554093020211","fia_small"
"7938","554103020017","fia_small"
"7939","554103020085","fia_small"
"7940","554103020108","fia_small"
"7941","554103020187","fia_small"
"7942","554103020219","fia_small"
"7943","554103020226","fia_small"
"7944","554109020128","fia_small"
"7945","554109020190","fia_small"
"7946","554109020216","fia_small"
"7947","554109020289","fia_small"
"7948","554109020353","fia_small"
"7949","554111020117","fia_small"
"7950","554111020191","fia_small"
"7951","554111020312","fia_small"
"7952","554111020323","fia_small"
"7953","554111020330","fia_small"
"7954","554111020342","fia_small"
"7955","554111020354","fia_small"
"7956","554111020391","fia_small"
"7957","554111020399","fia_small"
"7958","554111020417","fia_small"
"7959","554121020014","fia_small"
"7960","554121020028","fia_small"
"7961","554121020034","fia_small"
"7962","554121020050","fia_small"
"7963","554121020090","fia_small"
"7964","554121020092","fia_small"
"7965","554121020106","fia_small"
"7966","554121020201","fia_small"
"7967","554121020290","fia_small"
"7968","554121020353","fia_small"
"7969","554123020003","fia_small"
"7970","554123020053","fia_small"
"7971","554123020067","fia_small"
"7972","554123020088","fia_small"
"7973","554123020107","fia_small"
"7974","554123020148","fia_small"
"7975","554123020159","fia_small"
"7976","554123020185","fia_small"
"7977","554123020220","fia_small"
"7978","554123020289","fia_small"
"7979","554123020320","fia_small"
"7980","554123020324","fia_small"
"7981","554123020354","fia_small"
"7982","554123020356","fia_small"
"7983","554123020361","fia_small"
"7984","554123020375","fia_small"
"7985","554123020377","fia_small"
"7986","554123020389","fia_small"
"7987","555009020108","fia_small"
"7988","555009020237","fia_small"
"7989","555009020274","fia_small"
"7990","555021020060","fia_small"
"7991","555021020101","fia_small"
"7992","555021020163","fia_small"
"7993","555021020270","fia_small"
"7994","555021020287","fia_small"
"7995","555021020301","fia_small"
"7996","555021020302","fia_small"
"7997","555021020315","fia_small"
"7998","555025020009","fia_small"
"7999","555025020026","fia_small"
"8000","555025020170","fia_small"
"8001","555025020180","fia_small"
"8002","555025020501","fia_small"
"8003","555025020597","fia_small"
"8004","555027020340","fia_small"
"8005","555029020029","fia_small"
"8006","555029020046","fia_small"
"8007","555029020325","fia_small"
"8008","555029020465","fia_small"
"8009","555029020507","fia_small"
"8010","555045020071","fia_small"
"8011","555045020236","fia_small"
"8012","555047020231","fia_small"
"8013","555047020245","fia_small"
"8014","555055020052","fia_small"
"8015","555059020064","fia_small"
"8016","555061020100","fia_small"
"8017","555061020329","fia_small"
"8018","555071020340","fia_small"
"8019","555071020389","fia_small"
"8020","555087020242","fia_small"
"8021","555087020281","fia_small"
"8022","555089020003","fia_small"
"8023","555105020272","fia_small"
"8024","555117020006","fia_small"
"8025","555117020152","fia_small"
"8026","555117020318","fia_small"
"8027","555117020332","fia_small"
"8028","555127020187","fia_small"
"8029","555127020224","fia_small"
"8030","555127020230","fia_small"
"8031","555131020026","fia_small"
"8032","555131020122","fia_small"
"8033","555131020201","fia_small"
"8034","555133020038","fia_small"
"8035","555133020243","fia_small"
"8036","555139020002","fia_small"
"8037","555139020281","fia_small"
"8038","11097000097","fia_small"
"8039","11129000016","fia_small"
"8040","11129000068","fia_small"
"8041","12025000044","fia_small"
"8042","12091000008","fia_small"
"8043","13001000042","fia_small"
"8044","13013000064","fia_small"
"8045","13051000075","fia_small"
"8046","14107000088","fia_small"
"8047","14125000084","fia_small"
"8048","16071000097","fia_small"
"8049","16089000020","fia_small"
"8050","16095000081","fia_small"
"8051","21110058715","fia_small"
"8052","21122014515","fia_small"
"8053","21130016106","fia_small"
"8054","21130046139","fia_small"
"8055","21130053203","fia_small"
"8056","21201012000","fia_small"
"8057","21201018468","fia_small"
"8058","21201028082","fia_small"
"8059","21201037689","fia_small"
"8060","21201050767","fia_small"
"8061","21220025112","fia_small"
"8062","21220052725","fia_small"
"8063","21232000719","fia_small"
"8064","21232046121","fia_small"
"8065","21280002771","fia_small"
"8066","21280008266","fia_small"
"8067","21280042582","fia_small"
"8068","21280047096","fia_small"
"8069","21280055626","fia_small"
"8070","21280056116","fia_small"
"8071","21280061660","fia_small"
"8072","21282018429","fia_small"
"8073","41003085915","fia_small"
"8074","41003087435","fia_small"
"8075","41009081356","fia_small"
"8076","41009085544","fia_small"
"8077","41009088716","fia_small"
"8078","41011088321","fia_small"
"8079","41011088519","fia_small"
"8080","42001083552","fia_small"
"8081","42001084199","fia_small"
"8082","42001084435","fia_small"
"8083","42001084726","fia_small"
"8084","42001084954","fia_small"
"8085","42001087161","fia_small"
"8086","42001092053","fia_small"
"8087","42005083346","fia_small"
"8088","42005083490","fia_small"
"8089","42005084374","fia_small"
"8090","42005084512","fia_small"
"8091","42005087890","fia_small"
"8092","42005089069","fia_small"
"8093","42007084066","fia_small"
"8094","42007084259","fia_small"
"8095","42007084279","fia_small"
"8096","42007085238","fia_small"
"8097","42007091098","fia_small"
"8098","42007091219","fia_small"
"8099","42007092132","fia_small"
"8100","42015088531","fia_small"
"8101","42017080042","fia_small"
"8102","42017085094","fia_small"
"8103","42017092072","fia_small"
"8104","42025080129","fia_small"
"8105","42025088682","fia_small"
"8106","42025091284","fia_small"
"8107","52035000061","fia_small"
"8108","53003000082","fia_small"
"8109","53011000035","fia_small"
"8110","53013000041","fia_small"
"8111","54083000119","fia_small"
"8112","54105000039","fia_small"
"8113","55029000029","fia_small"
"8114","55045000047","fia_small"
"8115","55045000070","fia_small"
"8116","55101000053","fia_small"
"8117","55115000007","fia_small"
"8118","55115000054","fia_small"
"8119","55121000003","fia_small"
"8120","55137000006","fia_small"
"8121","61015074641","fia_small"
"8122","61015077585","fia_small"
