"sim","source","dat","site","singletons","s0","n0","nparts","skew","shannon","simpson","skew_percentile","shannon_percentile","simpson_percentile","skew_range","simpson_range","nsamples","skew_sd","skew_mean","simpson_sd","simpson_mean"
-99,"observed","bbs","68072",FALSE,47,472,"11699163763725003176",2.42167703059089,3.19793285518328,0.938891482332663,65.725,27.625,28.7,5.19882918580784,0.128743536340132,4000,0.778074315033531,2.42167703059089,0.014188749663081,0.944040292390836
-99,"observed","bbs","68076",FALSE,41,454,"3652120007809516050",1.60789202765378,3.14111257419489,0.940751809660579,29.875,38.275,45,5.55425497355635,0.227551475867958,4000,0.750459035722511,2.06167569448381,0.0157928388243271,0.940751809660579
-99,"observed","bbs","68078",FALSE,48,509,"86710753388234009396",2.28065546328981,3.25021758904358,0.943589070599542,58.85,34.65,37.05,5.59969536891563,0.139933071124475,4000,0.774847841189456,2.28065546328981,0.0135268244605387,0.945302422794416
-99,"observed","bbs","68080",FALSE,36,267,"28169939831067",2.21533255155961,2.9260559265762,0.918402558599503,61.075,21.6,21.95,5.15953632264102,0.205754043400805,4000,0.777638903243467,2.21533255155961,0.0196223479619597,0.929583126429042
-99,"observed","bbs","68083",FALSE,61,703,"1374478258428275161361810",2.42936656123796,3.4551312499466,0.952463431463207,58.025,34.7,34.65,6.21062063970353,0.105720454301722,4000,0.796239810323266,2.42936656123796,0.0109874883328073,0.954647125001771
-99,"observed","bbs","68113",FALSE,57,853,"669957463956799756932655106",3.17625182267144,3.22478951260955,0.935158855923992,88.975,4.575,4.25,4.97569269886085,0.0800539850386677,4000,0.747200961261268,3.17625182267144,0.00992048896484857,0.954692553967859
-99,"observed","bbs","68117",FALSE,64,806,"131604720704102900971863267",2.74020764362208,3.33760100553536,0.943549926420334,71.95,7.775,9.45,6.54079105166244,0.129974324083025,4000,0.783890290278905,2.74020764362208,0.0101388242473058,0.956806005978733
-99,"observed","bbs","68127",FALSE,53,384,"56420278463156266",1.9811278718894,3.46104198660647,0.9556884765625,28.375,74.35,75,5.84150209094827,0.177422417534722,4000,0.843084341437474,2.51272721953678,0.0155662163930818,0.9556884765625
-99,"observed","bbs","68131",FALSE,59,658,"167416116403434760132140",1.60235025197139,3.50978402871259,0.959493168023207,12.225,57.175,68.2,5.65241291663983,0.08781792481592,4000,0.791831677988027,2.40792522047449,0.0109824124072867,0.959493168023207
-99,"observed","bbs","68142",FALSE,49,307,"335924936362056",2.06076006025633,3.45145275165348,0.956381500068966,33.45,85.675,85.05,5.39293204138985,0.14894587740984,4000,0.852534751568824,2.49868614975217,0.0172552781674434,0.956381500068966
-99,"observed","bbs","68143",FALSE,35,314,"738499085170386",1.81585497337374,2.89241708090284,0.921010994360826,43.525,19.125,25.725,5.22245158005964,0.182522617550408,4000,0.748031454772082,2.01853408996632,0.0189230001359692,0.929387814921498
-99,"observed","bbs","68144",FALSE,57,278,"21535308861542",2.10171229353214,3.67510775478242,0.965555613063506,22.225,95.65,95.45,6.39688149816816,0.162983282438797,4000,0.920193179389419,2.81398651187127,0.0176372173317862,0.965555613063506
-99,"observed","bbs","68202",FALSE,42,849,"83068639103278512864896268",1.96608713066624,2.99352038014064,0.929155203724745,60.55,3.775,7.9,4.68976578922249,0.106373326341112,4000,0.69488232485483,1.96608713066624,0.0114289407000701,0.94547942219836
-99,"observed","bbs","68203",FALSE,61,2149,"5391528614566591987185634736586693663571670",4.74941788588646,2.98869374437029,0.901498657161089,99.85,0,0.025,5.63667554593797,0.0772274745079307,4000,0.682436475986482,4.74941788588646,0.00658616689407033,0.962352148704658
-99,"observed","bbs","68206",FALSE,52,544,"570820800495343202059",2.31481390903164,3.25467231741817,0.942757893598616,57.85,22.15,26.45,5.55769563824049,0.109091154844291,4000,0.773267476884816,2.31481390903164,0.0127668745000833,0.948283100062176
