"source","dat","site","singletons","s0","n0","sim","nparts","real_po","real_r2","best_po_sim","sim_pos_from_best","sim_r2_from_best","sim_r2_from_best_median","ncomparisons","real_po_percentile","real_po_percentile_excl","real_r2_percentile","real_r2_percentile_excl"
"observed","mcdb","1388_jacknife_9",FALSE,3,10,-99,"8",0.3,0.571428571428571,4,0.142857142857143,0.279277431881725,0.709677419354839,7,100,85.7142857142857,42.8571428571429,28.5714285714286
"observed","mcdb","1389_jacknife_1",FALSE,4,5,-99,"1",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"observed","mcdb","1389_jacknife_10",FALSE,4,5,-99,"1",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"observed","mcdb","1389_jacknife_2",FALSE,3,5,-99,"2",0,1,-99,0,1,1,1,100,0,100,0
"observed","mcdb","1389_jacknife_3",FALSE,3,5,-99,"2",0,1,-99,0,1,1,1,100,0,100,0
"observed","mcdb","1389_jacknife_4",FALSE,4,5,-99,"1",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"observed","mcdb","1389_jacknife_5",FALSE,3,5,-99,"2",0,1,-99,0,1,1,1,100,0,100,0
"observed","mcdb","1389_jacknife_6",FALSE,2,5,-99,"2",0,1,-99,0,1,1,1,100,0,100,0
"observed","mcdb","1389_jacknife_7",FALSE,3,5,-99,"2",0,1,-99,0,1,1,1,100,0,100,0
"observed","mcdb","1389_jacknife_8",FALSE,2,5,-99,"2",0,1,-99,0,1,1,1,100,0,100,0
"observed","mcdb","1389_jacknife_9",FALSE,3,5,-99,"2",0,1,-99,0.2,-2,-2,1,0,0,100,100
"observed","mcdb","1390_jacknife_1",FALSE,3,5,-99,"2",0,1,-99,0.2,-2,-2,1,0,0,100,100
"observed","mcdb","1390_jacknife_2",FALSE,2,5,-99,"2",0,1,-99,0,1,1,1,100,0,100,0
"observed","mcdb","1390_jacknife_3",FALSE,3,5,-99,"2",0,1,-99,0.2,-2,-2,1,0,0,100,100
"observed","mcdb","1390_jacknife_4",FALSE,2,5,-99,"2",0,1,-99,0,1,1,1,100,0,100,0
"observed","mcdb","1390_jacknife_5",FALSE,3,5,-99,"2",0,1,-99,0,1,1,1,100,0,100,0
"observed","mcdb","1390_jacknife_6",FALSE,2,5,-99,"2",0,1,-99,0,1,1,1,100,0,100,0
"observed","mcdb","1390_jacknife_7",FALSE,3,5,-99,"2",0,1,-99,0,1,1,1,100,0,100,0
"observed","mcdb","1390_jacknife_8",FALSE,3,5,-99,"2",0,1,-99,0.2,-2,-2,1,0,0,100,100
"observed","mcdb","1390_jacknife_9",FALSE,2,5,-99,"2",0,1,-99,0,1,1,1,100,0,100,0
"observed","mcdb","1396_jacknife_1",FALSE,8,214,-99,"138258138",0.369158878504673,0.603998814367708,3815,0.126307277754018,0.775167107813302,0.870871985157699,3999,99.7499374843711,99.7499374843711,11.3278319579895,11.3278319579895
"observed","mcdb","1396_jacknife_10",FALSE,7,214,-99,"31991347",0.317757009345794,0.651758545042814,1703,0.12665783268247,0.766853681427967,0.866031345987241,3999,98.9997499374844,98.7246811702926,13.4533633408352,13.4533633408352
"observed","mcdb","1396_jacknife_2",FALSE,7,214,-99,"31991347",0.317757009345794,0.675733404532256,700,0.123177990759372,0.742624953305125,0.867194203451235,3999,99.074768692173,98.9747436859215,16.5541385346337,16.5541385346337
"observed","mcdb","1396_jacknife_3",FALSE,8,214,-99,"138258138",0.392523364485981,0.539856339619596,2334,0.125186670499401,0.780884204422069,0.868540984658836,3999,99.7249312328082,99.6749187296824,8.12703175793948,8.12703175793948
"observed","mcdb","1396_jacknife_4",FALSE,8,214,-99,"138258138",0.355140186915888,0.605160619967097,3731,0.123398840364297,0.777123038152783,0.874129875083437,3999,99.549887471868,99.5248812203051,10.4276069017254,10.4276069017254
"observed","mcdb","1396_jacknife_5",FALSE,8,214,-99,"138258138",0.35981308411215,0.614301910792799,2314,0.127821675044929,0.771762084330786,0.857929319836619,3999,99.5748937234309,99.5248812203051,10.8277069267317,10.8277069267317
"observed","mcdb","1396_jacknife_6",FALSE,8,214,-99,"138258138",0.364485981308411,0.60911621241767,2880,0.122004800265487,0.789092412278329,0.87196608373079,3999,99.7999499874969,99.7499374843711,10.077519379845,10.077519379845
"observed","mcdb","1396_jacknife_7",FALSE,7,214,-99,"31991347",0.322429906542056,0.658962020965802,2187,0.124156039009752,0.757302985971595,0.867744138402003,3999,99.2998249562391,99.2498124531133,15.0537634408602,15.0537634408602
"observed","mcdb","1396_jacknife_8",FALSE,8,214,-99,"138258138",0.35981308411215,0.608933839022335,3974,0.122382231071787,0.777521563532644,0.878447563996697,3999,99.774943735934,99.7499374843711,11.67791947987,11.67791947987
"observed","mcdb","1396_jacknife_9",FALSE,8,214,-99,"138258138",0.355140186915888,0.621340019501323,3659,0.123734204579182,0.782773196174288,0.870214146658014,3999,99.549887471868,99.4998749687422,11.5528882220555,11.5528882220555
"observed","mcdb","1397_jacknife_1",FALSE,11,312,-99,"117256637363",0.314102564102564,0.61770236332024,2811,0.115214701111175,0.836076007739524,0.887961549139367,3999,99.5998999749937,99.5248812203051,6.40160040010003,6.40160040010003
"observed","mcdb","1397_jacknife_10",FALSE,11,312,-99,"117256637363",0.320512820512821,0.636333570151155,2490,0.11275815748809,0.837773923301647,0.890274314214464,3999,99.6749187296824,99.6749187296824,7.2768192048012,7.2768192048012
"observed","mcdb","1397_jacknife_2",FALSE,10,312,-99,"34398802415",0.266025641025641,0.699225640565671,356,0.117793871544809,0.803620867233133,0.885207371951045,3999,98.4496124031008,98.3245811452863,15.3788447111778,15.3788447111778
"observed","mcdb","1397_jacknife_3",FALSE,10,312,-99,"34398802415",0.243589743589744,0.707661290322581,575,0.114995094927578,0.830108369395987,0.892379453748455,3999,97.7744436109027,97.5993998499625,13.1532883220805,13.1532883220805
"observed","mcdb","1397_jacknife_4",FALSE,11,312,-99,"117256637363",0.310897435897436,0.643810903344746,1561,0.11490693186117,0.83184040176727,0.891229461475552,3999,99.5998999749937,99.549887471868,8.40210052513128,8.40210052513128
"observed","mcdb","1397_jacknife_5",FALSE,12,312,-99,"346258413115",0.365384615384615,0.605921450151057,161,0.11430822449202,0.828239139043645,0.883601983880967,3999,99.9249812453113,99.8749687421855,7.8269567391848,7.8269567391848
"observed","mcdb","1397_jacknife_6",FALSE,12,312,-99,"346258413115",0.294871794871795,0.656010230179028,3709,0.113964388533031,0.819486733005718,0.890726429675425,3999,99.7249312328082,99.6999249812453,10.7276819204801,10.7276819204801
"observed","mcdb","1397_jacknife_7",FALSE,11,312,-99,"117256637363",0.330128205128205,0.60632410071716,607,0.115435910259616,0.840255901115863,0.890408921933086,3999,99.6499124781195,99.6499124781195,5.9264816204051,5.9264816204051
"observed","mcdb","1397_jacknife_8",FALSE,10,312,-99,"34398802415",0.272435897435897,0.680305713486811,904,0.116578022710806,0.813762613196287,0.885308574549427,3999,98.7746936734184,98.7246811702926,12.4531132783196,12.4531132783196
"observed","mcdb","1397_jacknife_9",FALSE,12,312,-99,"346258413115",0.336538461538462,0.578482293423272,3790,0.113719936394355,0.850960618172602,0.892836676217765,3999,99.8249562390598,99.7999499874969,3.80095023755939,3.80095023755939
"observed","mcdb","1398_jacknife_1",FALSE,6,47,-99,"4070",0.127659574468085,0.842235004108463,2261,0.13359392001607,0.627283249187921,0.832339442130216,2542,60.1494885916601,43.1156569630212,52.9110936270653,52.8717545239968
"observed","mcdb","1398_jacknife_10",FALSE,7,47,-99,"6430",0.170212765957447,0.729468599033816,2207,0.135763561106673,0.643445212045564,0.828701708414502,2930,82.3890784982935,73.1399317406143,28.2935153583618,28.2935153583618
"observed","mcdb","1398_jacknife_2",FALSE,6,47,-99,"4070",0.0851063829787234,0.924110671936759,371,0.136504713801912,0.655055637056644,0.834378920953576,2557,27.1802894016426,12.1626906531091,83.5745013687916,83.5353930387172
"observed","mcdb","1398_jacknife_3",FALSE,6,47,-99,"4070",0.127659574468085,0.837994214079074,332,0.133630047763786,0.606859868296733,0.83273705427698,2548,63.4222919937206,50.0392464678179,51.8053375196232,51.6875981161695
"observed","mcdb","1398_jacknife_4",FALSE,6,47,-99,"4070",0.0638297872340425,0.961321514907333,1522,0.134979736575481,0.57135130921568,0.819729594391587,2520,13.452380952381,4.6031746031746,95.2380952380952,95.1587301587302
"observed","mcdb","1398_jacknife_5",FALSE,6,47,-99,"4070",0.106382978723404,0.791197543500512,913,0.133943379086765,0.550497183039266,0.834292289988492,2553,44.2224833529181,27.222875048962,40.1096748922836,40.1096748922836
"observed","mcdb","1398_jacknife_6",FALSE,7,47,-99,"6430",0.0851063829787234,0.922308546059933,2087,0.130973375810672,0.54270657525289,0.833134684147795,2992,27.4064171122995,13.6029411764706,78.5762032085562,78.5762032085562
"observed","mcdb","1398_jacknife_7",FALSE,7,47,-99,"6430",0.170212765957447,0.801351351351351,1347,0.134679916934331,0.639541748386617,0.824372759856631,2961,82.0668693009118,72.5768321513002,43.3299560959135,43.3299560959135
"observed","mcdb","1398_jacknife_8",FALSE,6,47,-99,"4070",0.106382978723404,0.779237844940867,1303,0.130470320358308,0.644295473586701,0.838725734196118,2551,48.2947863582909,30.4978439827519,35.593884751078,35.5546844374755
"observed","mcdb","1398_jacknife_9",FALSE,5,47,-99,"2062",0.127659574468085,0.548611111111111,1678,0.134332470768641,0.422701368710761,0.830927229181113,1776,61.7117117117117,47.0157657657658,15.3716216216216,15.3716216216216
"observed","mcdb","1399_jacknife_1",FALSE,5,14,-99,"23",0.142857142857143,0.6875,18,0.133116883116883,-0.121776770010638,0.756081438392385,22,81.8181818181818,36.3636363636364,40.9090909090909,36.3636363636364
"observed","mcdb","1399_jacknife_10",FALSE,4,14,-99,"23",0.142857142857143,0.111111111111111,15,0.136363636363636,-0.27338552579542,0.768888888888889,22,77.2727272727273,36.3636363636364,22.7272727272727,18.1818181818182
"observed","mcdb","1399_jacknife_2",FALSE,5,14,-99,"23",0.142857142857143,0.758064516129032,7,0.133116883116883,-0.121776770010638,0.756081438392385,22,81.8181818181818,36.3636363636364,54.5454545454545,50
"observed","mcdb","1399_jacknife_3",FALSE,4,14,-99,"23",0.142857142857143,0.111111111111111,20,0.136363636363636,-0.27338552579542,0.768888888888889,22,77.2727272727273,36.3636363636364,22.7272727272727,18.1818181818182
"observed","mcdb","1399_jacknife_4",FALSE,5,14,-99,"23",0.0714285714285714,0.893617021276596,19,0.133116883116883,-0.121776770010638,0.756081438392385,22,36.3636363636364,0,90.9090909090909,86.3636363636364
"observed","mcdb","1399_jacknife_5",FALSE,5,14,-99,"23",0.0714285714285714,0.814814814814815,4,0.133116883116883,-0.121776770010638,0.756081438392385,22,36.3636363636364,0,63.6363636363636,59.0909090909091
"observed","mcdb","1399_jacknife_6",FALSE,4,14,-99,"23",0.142857142857143,-0.2,11,0.136363636363636,-0.27338552579542,0.768888888888889,22,77.2727272727273,36.3636363636364,18.1818181818182,13.6363636363636
"observed","mcdb","1399_jacknife_7",FALSE,5,14,-99,"23",0.0714285714285714,0.814814814814815,20,0.133116883116883,-0.121776770010638,0.756081438392385,22,36.3636363636364,0,63.6363636363636,59.0909090909091
"observed","mcdb","1399_jacknife_8",FALSE,4,14,-99,"23",0.142857142857143,0.111111111111111,7,0.136363636363636,-0.27338552579542,0.768888888888889,22,77.2727272727273,36.3636363636364,22.7272727272727,18.1818181818182
"observed","mcdb","1399_jacknife_9",FALSE,4,14,-99,"23",0.0714285714285714,0.846153846153846,17,0.136363636363636,-0.27338552579542,0.768888888888889,22,36.3636363636364,0,68.1818181818182,63.6363636363636
"observed","mcdb","1400_jacknife_1",FALSE,1,1,-99,"1",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"observed","mcdb","1402_jacknife_1",FALSE,2,3,-99,"1",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"observed","mcdb","1402_jacknife_2",FALSE,2,3,-99,"1",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"observed","mcdb","1402_jacknife_3",FALSE,2,3,-99,"1",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"observed","mcdb","1402_jacknife_4",FALSE,3,3,-99,"1",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"observed","mcdb","1402_jacknife_5",FALSE,3,3,-99,"1",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"observed","mcdb","1402_jacknife_6",FALSE,2,3,-99,"1",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"observed","mcdb","1402_jacknife_7",FALSE,3,3,-99,"1",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"observed","mcdb","1402_jacknife_8",FALSE,2,3,-99,"1",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"observed","mcdb","1402_jacknife_9",FALSE,2,3,-99,"1",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"observed","mcdb","1403_jacknife_1",FALSE,7,18,-99,"49",0.0555555555555556,0.887096774193548,47,0.128472222222222,0.381749323262664,0.758336874911461,48,27.0833333333333,0,79.1666666666667,75
"observed","mcdb","1403_jacknife_10",FALSE,6,18,-99,"58",0.111111111111111,0.8,28,0.130604288499025,-Inf,0.772727272727273,57,59.6491228070175,22.8070175438596,61.4035087719298,54.3859649122807
"observed","mcdb","1403_jacknife_2",FALSE,7,18,-99,"49",0.0555555555555556,0.932692307692308,9,0.128472222222222,0.381749323262664,0.758336874911461,48,27.0833333333333,0,97.9166666666667,95.8333333333333
"observed","mcdb","1403_jacknife_3",FALSE,4,18,-99,"47",0.166666666666667,-1.8,34,0.136473429951691,-0.248465907532964,0.745454545454545,46,82.6086956521739,58.695652173913,8.69565217391304,6.52173913043478
"observed","mcdb","1403_jacknife_4",FALSE,6,18,-99,"58",0.0555555555555556,0.875,3,0.130604288499025,-Inf,0.772727272727273,57,22.8070175438596,0,75.4385964912281,70.1754385964912
"observed","mcdb","1403_jacknife_5",FALSE,7,18,-99,"49",0.111111111111111,0.848920863309353,47,0.128472222222222,0.381749323262664,0.758336874911461,48,60.4166666666667,27.0833333333333,68.75,66.6666666666667
"observed","mcdb","1403_jacknife_6",FALSE,6,18,-99,"58",0.111111111111111,0.875,29,0.130604288499025,-Inf,0.772727272727273,57,59.6491228070175,22.8070175438596,75.4385964912281,70.1754385964912
"observed","mcdb","1403_jacknife_7",FALSE,6,18,-99,"58",0,1,-99,0.128654970760234,-Inf,0.785714285714286,57,1.75438596491228,0,100,98.2456140350877
"observed","mcdb","1403_jacknife_8",FALSE,6,18,-99,"58",0.111111111111111,0.846153846153846,23,0.130604288499025,-Inf,0.772727272727273,57,59.6491228070175,22.8070175438596,68.4210526315789,66.6666666666667
"observed","mcdb","1403_jacknife_9",FALSE,5,18,-99,"57",0,1,-99,0.128968253968254,0.114594606606848,0.796104204608441,56,1.78571428571429,0,100,98.2142857142857
"observed","mcdb","1404_jacknife_1",FALSE,7,21,-99,"105",0.0952380952380952,0.909090909090909,54,0.130952380952381,-Inf,0.781045751633987,104,44.2307692307692,13.4615384615385,81.7307692307692,79.8076923076923
"observed","mcdb","1404_jacknife_10",FALSE,5,21,-99,"101",0.0476190476190476,0.953271028037383,22,0.134761904761905,0.110633136517935,0.770872201492537,100,14,0,95,94
"observed","mcdb","1404_jacknife_2",FALSE,5,21,-99,"101",0.0952380952380952,0.736842105263158,5,0.134761904761905,0.110633136517935,0.770872201492537,100,43,14,43,42
"observed","mcdb","1404_jacknife_3",FALSE,5,21,-99,"101",0.0952380952380952,0.574468085106383,75,0.134761904761905,0.110633136517935,0.770872201492537,100,43,14,23,20
"observed","mcdb","1404_jacknife_4",FALSE,5,21,-99,"101",0.0476190476190476,0.953271028037383,12,0.134761904761905,0.110633136517935,0.770872201492537,100,14,0,95,94
"observed","mcdb","1404_jacknife_5",FALSE,6,21,-99,"110",0.142857142857143,0.686274509803922,95,0.131498470948012,0.383257042200228,0.798561151079137,109,76.1467889908257,49.5412844036697,33.0275229357798,31.1926605504587
"observed","mcdb","1404_jacknife_6",FALSE,6,21,-99,"110",0.142857142857143,0.686274509803922,55,0.131498470948012,0.383257042200228,0.798561151079137,109,76.1467889908257,49.5412844036697,33.0275229357798,31.1926605504587
"observed","mcdb","1404_jacknife_7",FALSE,5,21,-99,"101",0.0952380952380952,0.736842105263158,7,0.134761904761905,0.110633136517935,0.770872201492537,100,43,14,43,42
"observed","mcdb","1404_jacknife_8",FALSE,6,21,-99,"110",0.0476190476190476,0.943661971830986,84,0.131498470948012,0.383257042200228,0.798561151079137,109,13.7614678899083,0,94.4954128440367,93.5779816513761
"observed","mcdb","1404_jacknife_9",FALSE,5,21,-99,"101",0.0952380952380952,0.574468085106383,25,0.134761904761905,0.110633136517935,0.770872201492537,100,43,14,23,20
"observed","mcdb","1405_jacknife_1",FALSE,6,26,-99,"282",0.115384615384615,0.8828125,127,0.130714481248289,0.436800927486901,0.813397129186603,281,60.8540925266904,30.9608540925267,71.1743772241993,70.8185053380783
"observed","mcdb","1405_jacknife_10",FALSE,5,26,-99,"221",0.115384615384615,0.906367041198502,102,0.13548951048951,0.20533329054078,0.804558186911128,220,59.0909090909091,29.0909090909091,81.3636363636364,80.9090909090909
"observed","mcdb","1405_jacknife_2",FALSE,6,26,-99,"282",0.153846153846154,0.838926174496644,122,0.130714481248289,0.436800927486901,0.813397129186603,281,81.1387900355872,60.8540925266904,58.0071174377224,57.6512455516014
"observed","mcdb","1405_jacknife_3",FALSE,5,26,-99,"221",0.115384615384615,0.898785425101215,121,0.13548951048951,0.20533329054078,0.804558186911128,220,59.0909090909091,29.0909090909091,78.1818181818182,77.7272727272727
"observed","mcdb","1405_jacknife_4",FALSE,6,26,-99,"282",0.115384615384615,0.821782178217822,65,0.130714481248289,0.436800927486901,0.813397129186603,281,60.8540925266904,30.9608540925267,53.0249110320285,52.6690391459075
"observed","mcdb","1405_jacknife_5",FALSE,5,26,-99,"221",0.115384615384615,0.852320675105485,100,0.13548951048951,0.20533329054078,0.804558186911128,220,59.0909090909091,29.0909090909091,63.1818181818182,62.7272727272727
"observed","mcdb","1405_jacknife_6",FALSE,5,26,-99,"221",0.153846153846154,0.843205574912892,143,0.13548951048951,0.20533329054078,0.804558186911128,220,77.7272727272727,59.0909090909091,60.4545454545455,60
"observed","mcdb","1405_jacknife_7",FALSE,5,26,-99,"221",0.192307692307692,0.774096385542169,141,0.13548951048951,0.20533329054078,0.804558186911128,220,88.1818181818182,77.7272727272727,42.2727272727273,41.8181818181818
"observed","mcdb","1405_jacknife_8",FALSE,5,26,-99,"221",0.0769230769230769,0.921259842519685,199,0.13548951048951,0.20533329054078,0.804558186911128,220,29.0909090909091,6.81818181818182,85.9090909090909,85.4545454545455
"observed","mcdb","1405_jacknife_9",FALSE,6,26,-99,"282",0.115384615384615,0.916083916083916,81,0.130714481248289,0.436800927486901,0.813397129186603,281,60.8540925266904,30.9608540925267,83.2740213523132,82.9181494661922
"observed","mcdb","1408_jacknife_1",FALSE,4,65,-99,"1991",0.215384615384615,0.773459189339256,1606,0.134293948126801,0.332466208484116,0.825665859564165,1735,90.2593659942363,88.0691642651297,38.1556195965418,38.0979827089337
"observed","mcdb","1408_jacknife_10",FALSE,5,65,-99,"7166",0.246153846153846,0.763608087091757,338,0.129978479555578,0.629426705311113,0.846443106198097,3074,94.7299934938191,93.55888093689,31.5224463240078,31.5224463240078
"observed","mcdb","1408_jacknife_2",FALSE,4,65,-99,"1991",0.169230769230769,0.863646976418398,375,0.132881110658888,-0.117611109219913,0.832729300250906,1701,79.4238683127572,73.1922398589065,57.907113462669,57.8483245149912
"observed","mcdb","1408_jacknife_3",FALSE,4,65,-99,"1991",0.215384615384615,0.769017212659634,995,0.134646654158849,0.325889207914861,0.82183398428326,1722,91.0569105691057,88.0371660859466,38.1533101045296,38.1533101045296
"observed","mcdb","1408_jacknife_4",FALSE,4,65,-99,"1991",0.169230769230769,0.839503619441572,909,0.132368093799964,0.0108976515410788,0.832907124044976,1732,79.6189376443418,73.4411085450346,52.0207852193995,51.9630484988453
"observed","mcdb","1408_jacknife_5",FALSE,4,65,-99,"1991",0.169230769230769,0.852013057671382,877,0.134542061058526,-0.161690876771991,0.828292682926829,1731,79.260543038706,72.7325245522819,56.1525129982669,56.0947429231658
"observed","mcdb","1408_jacknife_6",FALSE,4,65,-99,"1991",0.153846153846154,0.868304154690358,902,0.134201867496665,0.0895740624250797,0.830562343231653,1730,72.7745664739884,64.7976878612717,61.271676300578,61.271676300578
"observed","mcdb","1408_jacknife_7",FALSE,4,65,-99,"1991",0.123076923076923,0.898045879354291,672,0.133459732755507,-0.124140354110688,0.831267701033354,1704,54.8708920187793,43.9553990610329,69.0727699530516,69.0140845070423
"observed","mcdb","1408_jacknife_8",FALSE,5,65,-99,"7166",0.215384615384615,0.770867430441899,1548,0.131578030510415,0.559239220826776,0.839195979899497,3091,91.1032028469751,88.6444516337755,33.1931413781948,33.1607893885474
"observed","mcdb","1408_jacknife_9",FALSE,4,65,-99,"1991",0.153846153846154,0.859328613838776,192,0.133591973244147,-0.0721961648033443,0.833164608220287,1725,72.8695652173913,64.1159420289855,57.0434782608696,56.9855072463768
"observed","mcdb","1409_jacknife_1",FALSE,3,21,-99,"37",0.333333333333333,0.638888888888889,28,0.136243386243386,-Inf,0.76844262295082,36,100,97.2222222222222,30.5555555555556,27.7777777777778
"observed","mcdb","1409_jacknife_2",FALSE,2,21,-99,"10",0.19047619047619,0.822714681440443,10,0.132275132275132,-11.1470729980198,0.822714681440443,9,88.8888888888889,66.6666666666667,55.5555555555556,44.4444444444444
"observed","mcdb","1409_jacknife_3",FALSE,1,21,-99,"1",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"observed","mcdb","1409_jacknife_4",FALSE,2,21,-99,"10",0.19047619047619,0.822714681440443,3,0.132275132275132,-11.1470729980198,0.822714681440443,9,88.8888888888889,66.6666666666667,55.5555555555556,44.4444444444444
"observed","mcdb","1409_jacknife_5",FALSE,3,21,-99,"37",0.333333333333333,0.638888888888889,32,0.136243386243386,-Inf,0.76844262295082,36,100,97.2222222222222,30.5555555555556,27.7777777777778
"observed","mcdb","1409_jacknife_6",FALSE,2,21,-99,"10",0.19047619047619,0.822714681440443,5,0.132275132275132,-11.1470729980198,0.822714681440443,9,88.8888888888889,66.6666666666667,55.5555555555556,44.4444444444444
"observed","mcdb","1409_jacknife_7",FALSE,2,21,-99,"10",0.19047619047619,0.822714681440443,3,0.132275132275132,-11.1470729980198,0.822714681440443,9,88.8888888888889,66.6666666666667,55.5555555555556,44.4444444444444
"observed","mcdb","1409_jacknife_8",FALSE,2,21,-99,"10",0.19047619047619,0.822714681440443,4,0.132275132275132,-11.1470729980198,0.822714681440443,9,88.8888888888889,66.6666666666667,55.5555555555556,44.4444444444444
"observed","mcdb","1409_jacknife_9",FALSE,2,21,-99,"10",0.19047619047619,0.822714681440443,6,0.132275132275132,-11.1470729980198,0.822714681440443,9,88.8888888888889,66.6666666666667,55.5555555555556,44.4444444444444
"observed","mcdb","1411_jacknife_1",FALSE,4,7,-99,"3",0.142857142857143,0.703703703703704,2,0.142857142857143,-0.481481481481481,-0.481481481481481,2,100,0,100,50
"observed","mcdb","1411_jacknife_10",FALSE,4,7,-99,"3",0,1,-99,0.142857142857143,-0.481481481481481,-0.481481481481481,2,0,0,100,100
"observed","mcdb","1411_jacknife_2",FALSE,4,7,-99,"3",0.142857142857143,0.703703703703704,1,0.142857142857143,-0.481481481481481,-0.481481481481481,2,100,0,100,50
"observed","mcdb","1411_jacknife_3",FALSE,4,7,-99,"3",0,1,-99,0.0714285714285714,0.851851851851852,0.851851851851852,2,50,0,100,50
"observed","mcdb","1411_jacknife_4",FALSE,4,7,-99,"3",0,1,-99,0.142857142857143,-0.481481481481481,-0.481481481481481,2,0,0,100,100
"observed","mcdb","1411_jacknife_5",FALSE,3,7,-99,"4",0.142857142857143,0.8125,2,0.142857142857143,-0.3125,0.25,3,100,0,100,66.6666666666667
"observed","mcdb","1411_jacknife_6",FALSE,5,7,-99,"2",0,1,-99,0,1,1,1,100,0,100,0
"observed","mcdb","1411_jacknife_7",FALSE,5,7,-99,"2",0,1,-99,0,1,1,1,100,0,100,0
"observed","mcdb","1411_jacknife_8",FALSE,4,7,-99,"3",0.142857142857143,0.703703703703704,1,0.142857142857143,-0.481481481481481,-0.481481481481481,2,100,0,100,50
"observed","mcdb","1411_jacknife_9",FALSE,4,7,-99,"3",0,1,-99,0.142857142857143,-0.481481481481481,-0.481481481481481,2,0,0,100,100
"observed","mcdb","1412_jacknife_1",FALSE,2,6,-99,"3",0.166666666666667,0.75,1,0.166666666666667,-Inf,-Inf,2,100,0,100,50
"observed","mcdb","1412_jacknife_2",FALSE,1,6,-99,"1",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"observed","mcdb","1412_jacknife_3",FALSE,2,6,-99,"3",0.166666666666667,0.75,3,0.166666666666667,-Inf,-Inf,2,100,0,100,50
"observed","mcdb","1412_jacknife_4",FALSE,2,6,-99,"3",0.166666666666667,0.75,3,0.166666666666667,-Inf,-Inf,2,100,0,100,50
"observed","mcdb","1412_jacknife_5",FALSE,2,6,-99,"3",0.166666666666667,0.75,1,0.166666666666667,-Inf,-Inf,2,100,0,100,50
"observed","mcdb","1413_jacknife_1",FALSE,2,2,-99,"1",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"observed","mcdb","1413_jacknife_2",FALSE,2,2,-99,"1",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"observed","mcdb","1413_jacknife_3",FALSE,1,2,-99,"1",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"observed","mcdb","1415_jacknife_1",FALSE,4,13,-99,"18",0.153846153846154,0.816793893129771,4,0.135746606334842,-0.196756603819636,0.739837398373984,17,82.3529411764706,47.0588235294118,70.5882352941177,64.7058823529412
"observed","mcdb","1415_jacknife_10",FALSE,2,13,-99,"6",0.0769230769230769,0.950617283950617,1,0.138461538461538,-6.62387837975717,0.84,5,40,0,100,80
"observed","mcdb","1415_jacknife_2",FALSE,3,13,-99,"14",0.153846153846154,0.826923076923077,13,0.136094674556213,-0.295191146634638,0.755102040816327,13,84.6153846153846,46.1538461538462,76.9230769230769,69.2307692307692
"observed","mcdb","1415_jacknife_3",FALSE,4,13,-99,"18",0.153846153846154,0.816793893129771,13,0.135746606334842,-0.196756603819636,0.739837398373984,17,82.3529411764706,47.0588235294118,70.5882352941177,64.7058823529412
"observed","mcdb","1415_jacknife_4",FALSE,3,13,-99,"14",0.230769230769231,0.712328767123288,1,0.136094674556213,-0.295191146634638,0.755102040816327,13,92.3076923076923,84.6153846153846,46.1538461538462,38.4615384615385
"observed","mcdb","1415_jacknife_5",FALSE,4,13,-99,"18",0.230769230769231,0.687150837988827,12,0.135746606334842,-0.196756603819636,0.739837398373984,17,94.1176470588235,82.3529411764706,41.1764705882353,35.2941176470588
"observed","mcdb","1415_jacknife_6",FALSE,4,13,-99,"18",0.307692307692308,0.57201646090535,6,0.135746606334842,-0.196756603819636,0.739837398373984,17,100,94.1176470588235,29.4117647058824,23.5294117647059
"observed","mcdb","1415_jacknife_7",FALSE,3,13,-99,"14",0.153846153846154,0.755102040816327,8,0.136094674556213,-0.295191146634638,0.755102040816327,13,84.6153846153846,46.1538461538462,53.8461538461538,46.1538461538462
"observed","mcdb","1415_jacknife_8",FALSE,3,13,-99,"14",0.153846153846154,0.755102040816327,10,0.136094674556213,-0.295191146634638,0.755102040816327,13,84.6153846153846,46.1538461538462,53.8461538461538,46.1538461538462
