"s0","n0","source","dat","site","singletons","n_comparisons","mean_r2","mean_r2_log","mean_cd","mean_prop_off","mean_div"
5,17,"sampled","fia_small","11097000183",TRUE,1057,0.323663466534709,0.469755191044348,0.718221544559917,0.184039178585341,0.118943313754455
9,25,"sampled","fia_small","11129000010",TRUE,3635,0.193764188960343,0.436179063511082,0.726542241511897,0.175889958734525,0.113854758415671
9,35,"sampled","fia_small","11129000098",TRUE,3996,0.42074240219501,0.548544691675328,0.757982743585131,0.183411983411983,0.118658889271537
7,10,"sampled","fia_small","11129000110",TRUE,3,0.265432098765432,0.333384324136768,0.486467236467236,0.133333333333333,0.080641320509021
8,30,"sampled","fia_small","11129000113",TRUE,3950,0.429441375297534,0.533380962061488,0.754479171943711,0.181814345991561,0.116771473487467
8,53,"sampled","fia_small","11129000134",TRUE,3999,0.578475702420563,0.623729785319808,0.788859272318003,0.180384718821215,0.112209871735535
11,49,"sampled","fia_small","11129000136",TRUE,3999,0.531820398877491,0.603461446213988,0.784934719003321,0.177304530214186,0.110844983265604
5,13,"sampled","fia_small","11129000142",TRUE,153,0.354331695475071,0.42817880937187,0.657329175584202,0.18149824032177,0.114781773752161
20,29,"sampled","fia_small","12023000024",TRUE,435,0.278166111868492,0.578946913161403,0.691111012858266,0.102259215219976,0.0687348280217227
12,32,"sampled","fia_small","12023000028",TRUE,3954,0.290134075707044,0.500108139186893,0.739752469801534,0.173629552352049,0.113734069266519
8,14,"sampled","fia_small","12023000041",TRUE,55,0.154466786225061,0.371055499672808,0.580682443681436,0.154545454545455,0.102081085176242
9,20,"sampled","fia_small","12023000057",TRUE,1341,0.148192619451371,0.427845601300899,0.705781780110547,0.166815809097688,0.10911024715816
7,52,"sampled","fia_small","12023000062",TRUE,3999,0.591178154844912,0.624947275419366,0.791798818881068,0.181155865889549,0.113963836313664
12,48,"sampled","fia_small","12023000084",TRUE,4000,0.4734752423437,0.586772485408929,0.783651018467322,0.177567708333333,0.112089497064258
8,21,"sampled","fia_small","12023000090",TRUE,2553,0.109374166290138,0.389765504031718,0.712479828321604,0.175759610542219,0.115802950518543
5,69,"sampled","fia_small","12023000093",TRUE,4000,0.626013836924775,0.60656585016807,0.800772727888113,0.182152173913043,0.1179333650974
7,14,"sampled","fia_small","12023000119",TRUE,105,0.171552257266543,0.264368322588509,0.589549989692847,0.171428571428571,0.113295526960386
23,28,"sampled","fia_small","12025000013",TRUE,21,0.458380985567053,0.552462354096559,0.642688870991786,0.0663265306122449,0.0429897046692348
24,37,"sampled","fia_small","12025000051",TRUE,2777,0.363416808592444,0.609785450897876,0.720121968683923,0.110151923619695,0.073982216881002
15,34,"sampled","fia_small","12025000063",TRUE,3924,0.384028125189081,0.541187086625773,0.7444757476878,0.160070756131199,0.104952635664463
37,55,"sampled","fia_small","12025000064",TRUE,3884,0.417977803907571,0.667155951848777,0.750268455356257,0.0985020129201386,0.0658528873068271
33,34,"sampled","fia_small","12025000082",TRUE,1,NA,NA,NA,NA,NA
13,28,"sampled","fia_small","12025000085",TRUE,3486,0.247096692960747,0.476764386018767,0.723045028478309,0.159720514711909,0.106273413074963
20,29,"sampled","fia_small","12025000109",TRUE,435,0.156554465915757,0.550647526306635,0.691111012858266,0.102259215219976,0.0675084339750951
14,22,"sampled","fia_small","12025000140",TRUE,231,0.229923942561921,0.490655115827715,0.659984269523732,0.123179850452578,0.0822890622273038
12,18,"sampled","fia_small","12035000001",TRUE,55,-0.118686516407977,0.39624861947091,0.620008046382012,0.12020202020202,0.0790981491150489
12,36,"sampled","fia_small","12035000009",TRUE,3987,0.337421786746856,0.513978117783334,0.752929756622447,0.177493520608645,0.11641213897908
11,17,"sampled","fia_small","12035000010",TRUE,55,0.465178240330537,0.519915074100183,0.613531102400999,0.127272727272727,0.0838717289554186
5,47,"sampled","fia_small","12035000023",TRUE,3995,0.604193605832613,0.593468106695524,0.792110193573438,0.184927968471227,0.118915179178521
9,24,"sampled","fia_small","12035000033",TRUE,3410,0.246849112792717,0.439333956405504,0.716253263649309,0.176661779081134,0.115529245735787
6,36,"sampled","fia_small","12035000038",TRUE,3988,0.553172084405062,0.59057509478831,0.775503559695627,0.184017329767079,0.116578067128636
8,16,"sampled","fia_small","12035000095",TRUE,231,-0.255837092200729,0.179915672115152,0.609255839773388,0.169372294372294,0.113480185604016
10,36,"sampled","fia_small","12091000006",TRUE,3996,0.440232117483973,0.548395519263878,0.764998426319949,0.178317206094984,0.114250775347971
8,31,"sampled","fia_small","12091000007",TRUE,3970,0.426499230469977,0.534689176278964,0.750905909236516,0.185089786300479,0.120286379946564
9,26,"sampled","fia_small","12091000011",TRUE,3762,0.323992661863192,0.496710331703974,0.732864524609866,0.177994520099783,0.116598766544598
11,34,"sampled","fia_small","12091000024",TRUE,3985,0.415648081916251,0.529819560486253,0.755400930584657,0.177260314414348,0.114514744978629
9,44,"sampled","fia_small","12091000053",TRUE,3997,0.53580918653532,0.602794577266665,0.782867304718644,0.179100234266609,0.112124343308871
12,23,"sampled","fia_small","12091000055",TRUE,1445,-0.207971143858637,0.320176782802038,0.682022705822457,0.151527004663758,0.101075935707909
19,34,"sampled","fia_small","12091000061",TRUE,3526,0.2163821867014,0.554085033872843,0.718776460601539,0.137424510360015,0.0931496331576372
6,17,"sampled","fia_small","12091000117",TRUE,927,0.282177486822838,0.415876994715863,0.703947990369717,0.178754997144489,0.114297388026716
8,14,"sampled","fia_small","12099000002",TRUE,55,-0.760105365170459,0.101955545718983,0.580682443681436,0.154545454545455,0.101890236236558
7,10,"sampled","fia_small","12099000015",TRUE,3,0.265432098765432,0.333384324136768,0.486467236467236,0.133333333333333,0.080641320509021
13,24,"sampled","fia_small","12099000072",TRUE,1422,0.187307935406409,0.483899017313678,0.685006295472397,0.146595171120488,0.0981227002208914
19,21,"sampled","fia_small","12099000110",TRUE,1,0.472222222222222,0.436032288107181,0.472222222222222,0.0476190476190476,0.0249165782745023
21,42,"sampled","fia_small","12119000010",TRUE,3977,0.216950933880338,0.54534547174827,0.746133863431896,0.147401127914077,0.099116837501628
8,18,"sampled","fia_small","12119000019",TRUE,773,0.00742710586917179,0.310605967341948,0.688774679996443,0.170044559436539,0.11141200666939
19,47,"sampled","fia_small","12119000083",TRUE,3996,0.411174530622897,0.585445274802339,0.765722003716876,0.164430387834643,0.107827088337552
5,23,"sampled","fia_small","12131000034",TRUE,3298,0.513167176664103,0.537133097478521,0.752011805534548,0.18497376539141,0.118698820925486
14,43,"sampled","fia_small","12131000046",TRUE,4000,0.406335768709703,0.554377801330661,0.77084401635438,0.175232558139535,0.113397587244993
8,14,"sampled","fia_small","12131000066",TRUE,55,-0.202646118836889,0.295251808378177,0.580682443681436,0.154545454545455,0.102761009708646
14,20,"sampled","fia_small","12131000067",TRUE,55,0.469293661606402,0.557097525199645,0.629678142772514,0.108181818181818,0.0713931649889108
28,86,"sampled","fia_small","12131000113",TRUE,3999,0.569918074371162,0.665027900629844,0.812317239523638,0.165858325046378,0.10570319281719
7,33,"sampled","fia_small","13001000040",TRUE,3980,0.516074767064069,0.570739076399844,0.765004133860542,0.184208923404903,0.117807015558255
6,7,"sampled","fia_small","13001000063",TRUE,1,NA,NA,NA,NA,NA
11,38,"sampled","fia_small","13001000076",TRUE,3998,0.401643598531646,0.54209664989976,0.758399114951847,0.182551802216898,0.120014283797802
7,20,"sampled","fia_small","13005000005",TRUE,2345,0.364840571556665,0.465727911389551,0.714818090223624,0.178315565031983,0.114684586805034
17,31,"sampled","fia_small","13005000014",TRUE,3222,0.174613385251339,0.51953585442003,0.710897566510972,0.141216635630043,0.0952593942455865
6,11,"sampled","fia_small","13005000035",TRUE,21,-1.49684774261269,-0.281565416908332,0.535522206822679,0.168831168831169,0.109369676675895
10,60,"sampled","fia_small","13005000065",TRUE,3999,0.561476821021907,0.617811713297309,0.795407274020682,0.179315662248896,0.112734821145309
11,33,"sampled","fia_small","13005000076",TRUE,3985,0.401460371771351,0.531644595865026,0.754288776089805,0.175673928747956,0.113787648770436
33,34,"sampled","fia_small","13005000088",TRUE,1,NA,NA,NA,NA,NA
9,29,"sampled","fia_small","13005000110",TRUE,3930,0.404860302171548,0.518874427066069,0.74412796876288,0.17937176449943,0.116963004240868
4,11,"sampled","fia_small","13005000114",TRUE,55,0.436703541080288,0.436886322035417,0.673707609436132,0.181818181818182,0.111391758274793
7,47,"sampled","fia_small","13011000008",TRUE,3999,0.581396484905471,0.612089131148162,0.782830127642047,0.184194984916442,0.11664873936436
15,18,"sampled","fia_small","13011000018",TRUE,3,0.458874458874459,0.458831850546903,0.54004329004329,0.0740740740740741,0.0450516786786849
11,23,"sampled","fia_small","13011000058",TRUE,2145,0.290671165380405,0.434253201782289,0.700780669790645,0.162014796797405,0.107117998176803
13,51,"sampled","fia_small","13013000020",TRUE,4000,0.526751895723601,0.600971891436965,0.784971368953591,0.176740196078431,0.111685975753506
4,6,"sampled","fia_small","13013000031",TRUE,1,-1,-0.342181127249949,0.333333333333333,0.166666666666667,0.0958940241505936
14,47,"sampled","fia_small","13013000038",TRUE,4000,0.438364175757924,0.578251321152403,0.772811265383234,0.177047872340426,0.11393216412228
19,56,"sampled","fia_small","13013000056",TRUE,3996,0.459752322243819,0.595708473034946,0.785840253284847,0.171376733876734,0.110563446130582
18,25,"sampled","fia_small","13013000073",TRUE,105,0.176424624097,0.527052672887334,0.669952655045393,0.096,0.0630553793362667
7,12,"sampled","fia_small","13013000087",TRUE,21,0.39702709757581,0.442497361186041,0.562421540396065,0.154761904761905,0.0996158550254965
13,17,"sampled","fia_small","13017000015",TRUE,10,-0.145838049424637,0.342709802183532,0.576968003464183,0.0941176470588235,0.0589078271384031
11,17,"sampled","fia_small","13017000022",TRUE,55,-0.254578160690025,0.316308087697394,0.613531102400999,0.127272727272727,0.082811133028467
5,9,"sampled","fia_small","13017000039",TRUE,10,-0.157475490196078,0.0402397926782245,0.458771008403361,0.177777777777778,0.110899404488967
13,51,"sampled","fia_small","13017000041",TRUE,4000,0.473650013969182,0.585629824358516,0.782270594934678,0.178333333333333,0.113284161253066
19,36,"sampled","fia_small","13021000028",TRUE,3820,0.102581427543147,0.511106939008304,0.73163006074317,0.141855730075625,0.0947418937360989
14,23,"sampled","fia_small","13021000037",TRUE,435,0.119780897399389,0.504663712999274,0.674387889024129,0.128935532233883,0.0867468889109262
21,30,"sampled","fia_small","13021000094",TRUE,435,0.277458266354952,0.569524370001499,0.692858871563623,0.0988505747126437,0.0651319897429249
13,44,"sampled","fia_small","13021000097",TRUE,4000,0.422470527797602,0.554788945954741,0.769997053193086,0.178517045454545,0.115016087820256
11,44,"sampled","fia_small","13021000102",TRUE,3998,0.505677029435242,0.589653517512044,0.77695474729168,0.177094228932648,0.111438055849175
9,35,"sampled","fia_small","13031000028",TRUE,3994,0.458969243853551,0.54803209960424,0.762119545356357,0.182781314829387,0.118901865559491
18,27,"sampled","fia_small","13031000068",TRUE,435,0.107071101114194,0.523121143414994,0.686948733486428,0.109833971902937,0.073373041009189
10,31,"sampled","fia_small","13031000069",TRUE,3953,0.387991782997689,0.523289826016883,0.750087459088874,0.176819565377051,0.114201853041697
