"s0","n0","source","dat","site","singletons","n_comparisons","mean_r2","mean_r2_log","mean_cd","mean_prop_off","mean_div"
13,1824,"sampled","mcdb","1016",TRUE,4000,0.762146593980898,0.772526788003577,0.868289320913466,0.139947505482456,0.0697853707876731
20,2009,"sampled","mcdb","1017",TRUE,3999,0.799640535557416,0.825842235171013,0.882815780951463,0.125057147811094,0.0550884343405301
36,2028,"sampled","mcdb","1018",TRUE,3998,0.850130400193561,0.874560643684727,0.909772859833313,0.106012572361131,0.0400848539409515
21,2074,"sampled","mcdb","1019",TRUE,4000,0.799933908375078,0.825828551104705,0.884331078468416,0.124336547733848,0.0546519898010457
19,2054,"sampled","mcdb","1020",TRUE,4000,0.805665433919229,0.822222454271521,0.884199704453944,0.125810370009737,0.0557200022037608
17,83,"sampled","mcdb","1021",TRUE,3999,0.575894739870506,0.649617676664755,0.812509487061923,0.173540373045069,0.10652702125405
13,248,"sampled","mcdb","1022",TRUE,3998,0.703371179733161,0.746307822766108,0.846598018454689,0.156410866723684,0.085397078799615
5,22,"sampled","mcdb","1023",TRUE,3065,0.502362568926942,0.534014932410909,0.750477165120228,0.18448761678778,0.118542308956772
12,56,"sampled","mcdb","1024",TRUE,3999,0.520748687331978,0.612798848202693,0.79268210170602,0.177035330261137,0.110920354606689
13,17,"sampled","mcdb","1025",TRUE,10,-0.216591637941383,0.332076302947694,0.576968003464183,0.0941176470588235,0.0607983871261847
31,40,"sampled","mcdb","1026",TRUE,435,0.319108409906639,0.612287622403418,0.703639376629344,0.0741379310344828,0.0493323083538088
8,13,"sampled","mcdb","1027",TRUE,21,-0.607685103280824,0.167874858405416,0.580091093812829,0.142857142857143,0.0906220609221538
