"sim","source","dat","site","singletons","s0","n0","nparts","skew","shannon","simpson","nsingletons","prop_off_actual","skew_percentile","shannon_percentile","simpson_percentile","skew_percentile_excl","simpson_percentile_excl","nsingletons_percentile","nsingletons_percentile_excl","nsingletons_mean","nsingletons_95","mean_prop_off_actual","prop_off_actual_2p5","prop_off_actual_97p5","prop_off_actual_5","prop_off_actual_95","prop_off_sim_95","mean_prop_off_sim","prop_off_sim_95_1t","skew_range","simpson_range","nsamples","skew_unique","simpson_unique","shannon_unique","skew_2p5","skew_97p5","skew_95","skew_min","simpson_max","shannon_min","shannon_2p5","shannon_97p5","shannon_max","shannon_5","shannon_range","simpson_2p5","simpson_5","simpson_97p5","skew_95_ratio_2t","simpson_95_ratio_2t","skew_95_ratio_1t","simpson_95_ratio_1t","shannon_95_ratio_2t","shannon_95_ratio_1t"
-99,"observed","mcdb","1193_jacknife_7",FALSE,5,6,"1",1.0733126291999,1.56071040904141,0.777777777777778,4,0,100,100,100,0,0,100,0,4,4,0,0,0,0,0,NA,NA,NA,0,0,1,1,1,1,1.0733126291999,1.0733126291999,1.0733126291999,1.0733126291999,0.777777777777778,1.56071040904141,1.56071040904141,1.56071040904141,1.56071040904141,1.56071040904141,0,0.777777777777778,0.777777777777778,0.777777777777778,NA,NA,NA,NA,NA,NA
-99,"observed","mcdb","1193_jacknife_8",FALSE,3,6,"3",0.384900179459751,0.867563228481461,0.5,2,0,66.6666666666667,33.3333333333333,33.3333333333333,33.3333333333333,0,100,66.6666666666667,1,1.9,0.166666666666667,0.00833333333333334,0.325,0.0166666666666667,0.316666666666667,0.166666666666667,0.166666666666667,NA,0.384900179459751,0.166666666666667,3,3,3,3,0.00962250448649373,0.375277674973257,0.365655170486763,0,0.666666666666667,0.867563228481461,0.874755280292756,1.09425188747007,1.09861228866811,0.88194733210405,0.231049060186648,0.505555555555556,0.511111111111111,0.663888888888889,0.95,0.95,0.95,0.933333333333334,0.950000000000001,0.937744375108173
-99,"observed","mcdb","1193_jacknife_9",FALSE,5,6,"1",1.0733126291999,1.56071040904141,0.777777777777778,4,0,100,100,100,0,0,100,0,4,4,0,0,0,0,0,NA,NA,NA,0,0,1,1,1,1,1.0733126291999,1.0733126291999,1.0733126291999,1.0733126291999,0.777777777777778,1.56071040904141,1.56071040904141,1.56071040904141,1.56071040904141,1.56071040904141,0,0.777777777777778,0.777777777777778,0.777777777777778,NA,NA,NA,NA,NA,NA
-99,"observed","mcdb","1194_jacknife_1",FALSE,2,8,"4",0,0.376770161256437,0.21875,1,0,75,25,25,0,0,100,75,0.25,0.85,0.1875,0.00937499999999999,0.365625,0.01875,0.35625,0.125,0.125,NA,0,0.28125,4,2,4,4,0,0,0,0,0.5,0.376770161256437,0.390687535008615,0.690778384879798,0.693147180559945,0.404604908760792,0.316377019303509,0.23046875,0.2421875,0.49765625,NA,0.95,NA,0.916666666666667,0.948522906410275,0.912020324467204
-99,"observed","mcdb","1194_jacknife_2",FALSE,2,8,"4",0,0.376770161256437,0.21875,1,0,75,25,25,0,0,100,75,0.25,0.85,0.1875,0.00937499999999999,0.365625,0.01875,0.35625,0.3375,0.1875,0.85,0,0.28125,4,2,4,4,0,0,0,0,0.5,0.376770161256437,0.390687535008615,0.690778384879798,0.693147180559945,0.404604908760792,0.316377019303509,0.23046875,0.2421875,0.49765625,NA,0.95,NA,0.916666666666667,0.948522906410275,0.912020324467204
-99,"observed","mcdb","1194_jacknife_3",FALSE,2,8,"4",0,0.376770161256437,0.21875,1,0,75,25,25,0,0,100,75,0.25,0.85,0.1875,0.00937499999999999,0.365625,0.01875,0.35625,0.35625,0.21875,0.925,0,0.28125,4,2,4,4,0,0,0,0,0.5,0.376770161256437,0.390687535008615,0.690778384879798,0.693147180559945,0.404604908760792,0.316377019303509,0.23046875,0.2421875,0.49765625,NA,0.95,NA,0.916666666666667,0.948522906410275,0.912020324467204
-99,"observed","mcdb","1194_jacknife_4",FALSE,2,8,"4",0,0.376770161256437,0.21875,1,0,75,25,25,0,0,100,75,0.25,0.85,0.1875,0.00937499999999999,0.365625,0.01875,0.35625,0.3625,0.25,0.95,0,0.28125,4,2,4,4,0,0,0,0,0.5,0.376770161256437,0.390687535008615,0.690778384879798,0.693147180559945,0.404604908760792,0.316377019303509,0.23046875,0.2421875,0.49765625,NA,0.95,NA,0.916666666666667,0.948522906410275,0.912020324467204
-99,"observed","mcdb","1194_jacknife_5",FALSE,2,8,"4",0,0.376770161256437,0.21875,1,0,75,25,25,0,0,100,75,0.25,0.85,0.1875,0.00937499999999999,0.365625,0.01875,0.35625,0.35,0.208333333333333,0.9,0,0.28125,4,2,4,4,0,0,0,0,0.5,0.376770161256437,0.390687535008615,0.690778384879798,0.693147180559945,0.404604908760792,0.316377019303509,0.23046875,0.2421875,0.49765625,NA,0.95,NA,0.916666666666667,0.948522906410275,0.912020324467204
-99,"observed","mcdb","1194_jacknife_6",FALSE,1,8,"1",NA,0,0,0,0,0,100,100,0,0,100,0,0,0,0,0,0,0,0,NA,NA,NA,-Inf,0,1,1,1,1,NA,NA,NA,Inf,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
-99,"observed","mcdb","1194_jacknife_7",FALSE,2,8,"4",0,0.376770161256437,0.21875,1,0,75,25,25,0,0,100,75,0.25,0.85,0.1875,0.00937499999999999,0.365625,0.01875,0.35625,0.35,0.208333333333333,0.9,0,0.28125,4,2,4,4,0,0,0,0,0.5,0.376770161256437,0.390687535008615,0.690778384879798,0.693147180559945,0.404604908760792,0.316377019303509,0.23046875,0.2421875,0.49765625,NA,0.95,NA,0.916666666666667,0.948522906410275,0.912020324467204
-99,"observed","mcdb","1195_jacknife_1",FALSE,4,15,"27",-0.621946425107926,1.26541309651417,0.702222222222222,1,0,7.40740740740741,70.3703703703704,77.7777777777778,3.7037037037037,74.0740740740741,77.7777777777778,40.7407407407407,0.851851851851852,2,0.195061728395062,0.0433333333333333,0.423333333333333,0.0666666666666667,0.38,0.333333333333333,0.190123456790123,0.8,1.5,0.4,27,25,24,27,-0.666765176320152,0.75,0.75,-0.75,0.746666666666667,0.72012488127181,0.809206836812485,1.36834315444,1.37929225447268,0.886003134961223,0.659167373200866,0.404444444444444,0.456888888888889,0.740888888888889,0.944510117546768,0.841111111111111,1,0.724444444444444,0.848246348893738,0.748351844412564
-99,"observed","mcdb","1195_jacknife_10",FALSE,4,15,"27",-0.621946425107926,1.26541309651417,0.702222222222222,1,0,7.40740740740741,70.3703703703704,77.7777777777778,3.7037037037037,74.0740740740741,77.7777777777778,40.7407407407407,0.851851851851852,2,0.195061728395062,0.0433333333333333,0.423333333333333,0.0666666666666667,0.38,0.4,0.169230769230769,0.833333333333333,1.5,0.4,27,25,24,27,-0.666765176320152,0.75,0.75,-0.75,0.746666666666667,0.72012488127181,0.809206836812485,1.36834315444,1.37929225447268,0.886003134961223,0.659167373200866,0.404444444444444,0.456888888888889,0.740888888888889,0.944510117546768,0.841111111111111,1,0.724444444444444,0.848246348893738,0.748351844412564
-99,"observed","mcdb","1195_jacknife_2",FALSE,4,15,"27",-0.180586143168476,1.23514465153267,0.684444444444444,1,0,18.5185185185185,59.2592592592593,66.6666666666667,14.8148148148148,59.2592592592593,77.7777777777778,40.7407407407407,0.851851851851852,2,0.150617283950617,0.0433333333333333,0.356666666666667,0.0666666666666667,0.313333333333333,0.333333333333333,0.190123456790123,0.8,1.5,0.4,27,25,24,27,-0.666765176320152,0.75,0.75,-0.75,0.746666666666667,0.72012488127181,0.809206836812485,1.36834315444,1.37929225447268,0.886003134961223,0.659167373200866,0.404444444444444,0.456888888888889,0.740888888888889,0.944510117546768,0.841111111111111,1,0.724444444444444,0.848246348893738,0.748351844412564
-99,"observed","mcdb","1195_jacknife_3",FALSE,4,15,"27",0.21,1.21055784417747,0.666666666666667,1,0,40.7407407407407,55.5555555555556,55.5555555555556,37.037037037037,51.8518518518518,77.7777777777778,40.7407407407407,0.851851851851852,2,0.130864197530864,0.0433333333333333,0.29,0.0666666666666667,0.246666666666667,0.316666666666667,0.182051282051282,0.9375,1.5,0.4,27,25,24,27,-0.666765176320152,0.75,0.75,-0.75,0.746666666666667,0.72012488127181,0.809206836812485,1.36834315444,1.37929225447268,0.886003134961223,0.659167373200866,0.404444444444444,0.456888888888889,0.740888888888889,0.944510117546768,0.841111111111111,1,0.724444444444444,0.848246348893738,0.748351844412564
-99,"observed","mcdb","1195_jacknife_4",FALSE,4,15,"27",-0.621946425107926,1.26541309651417,0.702222222222222,1,0,7.40740740740741,70.3703703703704,77.7777777777778,3.7037037037037,74.0740740740741,77.7777777777778,40.7407407407407,0.851851851851852,2,0.195061728395062,0.0433333333333333,0.423333333333333,0.0666666666666667,0.38,0.313333333333333,0.165432098765432,0.925,1.5,0.4,27,25,24,27,-0.666765176320152,0.75,0.75,-0.75,0.746666666666667,0.72012488127181,0.809206836812485,1.36834315444,1.37929225447268,0.886003134961223,0.659167373200866,0.404444444444444,0.456888888888889,0.740888888888889,0.944510117546768,0.841111111111111,1,0.724444444444444,0.848246348893738,0.748351844412564
-99,"observed","mcdb","1195_jacknife_5",FALSE,4,15,"27",-0.621946425107926,1.26541309651417,0.702222222222222,1,0,7.40740740740741,70.3703703703704,77.7777777777778,3.7037037037037,74.0740740740741,77.7777777777778,40.7407407407407,0.851851851851852,2,0.195061728395062,0.0433333333333333,0.423333333333333,0.0666666666666667,0.38,0.333333333333333,0.179487179487179,0.8,1.5,0.4,27,25,24,27,-0.666765176320152,0.75,0.75,-0.75,0.746666666666667,0.72012488127181,0.809206836812485,1.36834315444,1.37929225447268,0.886003134961223,0.659167373200866,0.404444444444444,0.456888888888889,0.740888888888889,0.944510117546768,0.841111111111111,1,0.724444444444444,0.848246348893738,0.748351844412564
-99,"observed","mcdb","1195_jacknife_6",FALSE,3,15,"19",0,1.08518861296765,0.657777777777778,0,0,42.1052631578947,94.7368421052632,94.7368421052632,21.0526315789474,89.4736842105263,63.1578947368421,0,0.421052631578947,1.1,0.196491228070175,0.03,0.436666666666667,0.06,0.406666666666667,0.406666666666667,0.185964912280702,0.85,0.769800358919501,0.426666666666667,19,11,17,19,-0.384900179459751,0.384900179459751,0.384900179459751,-0.384900179459751,0.666666666666667,0.485094091302212,0.549269115954934,1.0925716346029,1.09861228866811,0.613444140607657,0.613518197365898,0.284,0.328,0.662666666666667,1,0.8875,1,0.79375,0.885552410638518,0.790796670976496
-99,"observed","mcdb","1195_jacknife_7",FALSE,3,15,"19",0.384900179459751,1.06060180561246,0.64,0,0,94.7368421052632,89.4736842105263,89.4736842105263,73.6842105263158,84.2105263157895,63.1578947368421,0,0.421052631578947,1.1,0.171929824561404,0.03,0.37,0.06,0.34,0.356666666666667,0.228571428571429,0.8375,0.769800358919501,0.426666666666667,19,11,17,19,-0.384900179459751,0.384900179459751,0.384900179459751,-0.384900179459751,0.666666666666667,0.485094091302212,0.549269115954934,1.0925716346029,1.09861228866811,0.613444140607657,0.613518197365898,0.284,0.328,0.662666666666667,1,0.8875,1,0.79375,0.885552410638518,0.790796670976496
-99,"observed","mcdb","1195_jacknife_8",FALSE,3,15,"19",0,1.08518861296765,0.657777777777778,0,0,42.1052631578947,94.7368421052632,94.7368421052632,21.0526315789474,89.4736842105263,63.1578947368421,0,0.421052631578947,1.1,0.196491228070175,0.03,0.436666666666667,0.06,0.406666666666667,0.36,0.192156862745098,0.733333333333333,0.769800358919501,0.426666666666667,19,11,17,19,-0.384900179459751,0.384900179459751,0.384900179459751,-0.384900179459751,0.666666666666667,0.485094091302212,0.549269115954934,1.0925716346029,1.09861228866811,0.613444140607657,0.613518197365898,0.284,0.328,0.662666666666667,1,0.8875,1,0.79375,0.885552410638518,0.790796670976496
-99,"observed","mcdb","1195_jacknife_9",FALSE,3,15,"19",0.384900179459751,1.06060180561246,0.64,0,0,94.7368421052632,89.4736842105263,89.4736842105263,73.6842105263158,84.2105263157895,63.1578947368421,0,0.421052631578947,1.1,0.171929824561404,0.03,0.37,0.06,0.34,0.333333333333333,0.184313725490196,1,0.769800358919501,0.426666666666667,19,11,17,19,-0.384900179459751,0.384900179459751,0.384900179459751,-0.384900179459751,0.666666666666667,0.485094091302212,0.549269115954934,1.0925716346029,1.09861228866811,0.613444140607657,0.613518197365898,0.284,0.328,0.662666666666667,1,0.8875,1,0.79375,0.885552410638518,0.790796670976496
-99,"observed","mcdb","1196_jacknife_1",FALSE,5,8,"3",0.603738353924943,1.49417513828931,0.75,3,0,66.6666666666667,66.6666666666667,66.6666666666667,33.3333333333333,33.3333333333333,66.6666666666667,33.3333333333333,3,3.9,0.0833333333333333,0.00625000000000001,0.125,0.0125,0.125,0.125,0.125,NA,1.36543132653599,0.09375,3,3,3,3,-0.247325844773037,1.04983391543615,1.0263552016724,-0.292118697336089,0.78125,1.38629436111989,1.39168839997836,1.55631085536135,1.55958115625988,1.39708243883683,0.173286795139986,0.690625,0.69375,0.7796875,0.95,0.949999999999999,0.965609821149612,0.933333333333334,0.949999999999999,0.937744375108173
-99,"observed","mcdb","1196_jacknife_10",FALSE,5,8,"3",1.0733126291999,1.38629436111989,0.6875,4,0,100,33.3333333333333,33.3333333333333,66.6666666666667,0,100,66.6666666666667,3,3.9,0.125,0.00625000000000001,0.24375,0.0125,0.2375,0.2375,0.166666666666667,0.9,1.36543132653599,0.09375,3,3,3,3,-0.247325844773037,1.04983391543615,1.0263552016724,-0.292118697336089,0.78125,1.38629436111989,1.39168839997836,1.55631085536135,1.55958115625988,1.39708243883683,0.173286795139986,0.690625,0.69375,0.7796875,0.95,0.949999999999999,0.965609821149612,0.933333333333334,0.949999999999999,0.937744375108173
-99,"observed","mcdb","1196_jacknife_2",FALSE,5,8,"3",1.0733126291999,1.38629436111989,0.6875,4,0,100,33.3333333333333,33.3333333333333,66.6666666666667,0,100,66.6666666666667,3,3.9,0.125,0.00625000000000001,0.24375,0.0125,0.2375,0.2375,0.166666666666667,0.9,1.36543132653599,0.09375,3,3,3,3,-0.247325844773037,1.04983391543615,1.0263552016724,-0.292118697336089,0.78125,1.38629436111989,1.39168839997836,1.55631085536135,1.55958115625988,1.39708243883683,0.173286795139986,0.690625,0.69375,0.7796875,0.95,0.949999999999999,0.965609821149612,0.933333333333334,0.949999999999999,0.937744375108173
-99,"observed","mcdb","1196_jacknife_3",FALSE,5,8,"3",1.0733126291999,1.38629436111989,0.6875,4,0,100,33.3333333333333,33.3333333333333,66.6666666666667,0,100,66.6666666666667,3,3.9,0.125,0.00625000000000001,0.24375,0.0125,0.2375,0.125,0.125,NA,1.36543132653599,0.09375,3,3,3,3,-0.247325844773037,1.04983391543615,1.0263552016724,-0.292118697336089,0.78125,1.38629436111989,1.39168839997836,1.55631085536135,1.55958115625988,1.39708243883683,0.173286795139986,0.690625,0.69375,0.7796875,0.95,0.949999999999999,0.965609821149612,0.933333333333334,0.949999999999999,0.937744375108173
-99,"observed","mcdb","1196_jacknife_4",FALSE,5,8,"3",1.0733126291999,1.38629436111989,0.6875,4,0,100,33.3333333333333,33.3333333333333,66.6666666666667,0,100,66.6666666666667,3,3.9,0.125,0.00625000000000001,0.24375,0.0125,0.2375,0.125,0.125,NA,1.36543132653599,0.09375,3,3,3,3,-0.247325844773037,1.04983391543615,1.0263552016724,-0.292118697336089,0.78125,1.38629436111989,1.39168839997836,1.55631085536135,1.55958115625988,1.39708243883683,0.173286795139986,0.690625,0.69375,0.7796875,0.95,0.949999999999999,0.965609821149612,0.933333333333334,0.949999999999999,0.937744375108173
-99,"observed","mcdb","1196_jacknife_5",FALSE,5,8,"3",1.0733126291999,1.38629436111989,0.6875,4,0,100,33.3333333333333,33.3333333333333,66.6666666666667,0,100,66.6666666666667,3,3.9,0.125,0.00625000000000001,0.24375,0.0125,0.2375,0.24375,0.1875,0.95,1.36543132653599,0.09375,3,3,3,3,-0.247325844773037,1.04983391543615,1.0263552016724,-0.292118697336089,0.78125,1.38629436111989,1.39168839997836,1.55631085536135,1.55958115625988,1.39708243883683,0.173286795139986,0.690625,0.69375,0.7796875,0.95,0.949999999999999,0.965609821149612,0.933333333333334,0.949999999999999,0.937744375108173
-99,"observed","mcdb","1196_jacknife_6",FALSE,5,8,"3",1.0733126291999,1.38629436111989,0.6875,4,0,100,33.3333333333333,33.3333333333333,66.6666666666667,0,100,66.6666666666667,3,3.9,0.125,0.00625000000000001,0.24375,0.0125,0.2375,0.2375,0.166666666666667,0.9,1.36543132653599,0.09375,3,3,3,3,-0.247325844773037,1.04983391543615,1.0263552016724,-0.292118697336089,0.78125,1.38629436111989,1.39168839997836,1.55631085536135,1.55958115625988,1.39708243883683,0.173286795139986,0.690625,0.69375,0.7796875,0.95,0.949999999999999,0.965609821149612,0.933333333333334,0.949999999999999,0.937744375108173
-99,"observed","mcdb","1196_jacknife_7",FALSE,4,8,"5",0.530330085889911,1.2130075659799,0.65625,2,0,60,40,40,40,20,80,40,1.6,2.8,0.125,0.0125,0.2375,0.025,0.225,0.25,0.208333333333333,1,0.75,0.1875,5,4,5,5,0,0.733524756441743,0.717049512883487,0,0.75,1.07354284640852,1.08748931836566,1.37975375932283,1.38629436111989,1.1014357903228,0.312751514711368,0.571875,0.58125,0.746875,0.978033008588991,0.933333333333333,0.956066017177982,0.9,0.93449408622976,0.910814360275703
-99,"observed","mcdb","1196_jacknife_8",FALSE,5,8,"3",0.603738353924943,1.49417513828931,0.75,3,0,66.6666666666667,66.6666666666667,66.6666666666667,33.3333333333333,33.3333333333333,66.6666666666667,33.3333333333333,3,3.9,0.0833333333333333,0.00625000000000001,0.125,0.0125,0.125,0.24375,0.1875,0.95,1.36543132653599,0.09375,3,3,3,3,-0.247325844773037,1.04983391543615,1.0263552016724,-0.292118697336089,0.78125,1.38629436111989,1.39168839997836,1.55631085536135,1.55958115625988,1.39708243883683,0.173286795139986,0.690625,0.69375,0.7796875,0.95,0.949999999999999,0.965609821149612,0.933333333333334,0.949999999999999,0.937744375108173
-99,"observed","mcdb","1196_jacknife_9",FALSE,6,8,"2",1.36082763487954,1.66746193342929,0.78125,5,0,100,50,50,50,0,100,50,4.5,4.95,0.0625,0.00312499999999999,0.121875,0.00625000000000001,0.11875,0.125,0.125,NA,0.822913281239624,0.03125,2,2,2,2,0.55848718567091,1.34025480284855,1.31968197081756,0.537914353639919,0.8125,1.66746193342929,1.66909708387856,1.7312328009506,1.73286795139986,1.67073223432782,0.0654060179705684,0.78203125,0.7828125,0.81171875,0.95,0.949999999999996,0.95,0.949999999999999,0.95,0.95
-99,"observed","mcdb","1197_jacknife_1",FALSE,11,88,"1524081",2.02559091340898,1.62208587516,0.68827479338843,2,0,93.9424280350438,2.75344180225282,2.25281602002503,93.9424280350438,2.25281602002503,77.3717146433041,59.9249061326658,1.43879849812265,4,0.255927864375924,0.0909090909090909,0.397727272727273,0.113636363636364,0.386363636363636,0.306818181818182,0.172988963477074,0.533333333333333,3.45277808072152,0.524018595041322,3995,3967,915,3984,-0.0592503697343005,2.22560224052004,2.07917245153635,-0.997250713595339,0.900568181818182,0.955364053751414,1.6118138750332,2.28170641920381,2.35039217877033,1.69132806662387,1.39502812501892,0.695351239669421,0.729003099173554,0.888688016528926,0.661743256252622,0.36895022178413,0.890999390406468,0.327402661409561,0.48020002762419,0.472437867256276
-99,"observed","mcdb","1197_jacknife_10",FALSE,10,88,"1106080",1.70666273037,1.37266864984404,0.631714876033058,5,0,88.4239538962666,0.701578551741418,1.20270608869957,88.4239538962666,1.20270608869957,99.4988724630418,98.1708844901027,1.1568529190679,4,0.308441151682194,0.113636363636364,0.477272727272727,0.147727272727273,0.454545454545455,0.306818181818182,0.171345755221977,0.521739130434783,3.46773763396224,0.433367768595041,3991,3978,964,3989,-0.204593270901677,2.05132717865232,1.9423470354028,-1.21023070869071,0.893595041322314,1.14169248017715,1.52949843635775,2.19180164354082,2.26992481355157,1.60840448393341,1.12823233337442,0.674845041322314,0.706095041322314,0.879132231404959,0.650545308693491,0.471394517282479,0.909116570186243,0.432657926102503,0.58702732370929,0.586333426236447
-99,"observed","mcdb","1197_jacknife_2",FALSE,10,88,"1106080",1.72951258435316,1.55567722897181,0.68801652892562,3,0,89.4064613072878,3.03030303030303,3.2556974705735,89.4064613072878,3.2556974705735,94.2148760330578,85.2742299023291,1.16629100926622,4,0.241886369328142,0.0795454545454545,0.397727272727273,0.102272727272727,0.375,0.306818181818182,0.17250125250501,0.510204081632653,3.27933490434236,0.46823347107438,3993,3975,952,3984,-0.15260755314231,2.05414971135446,1.92195376634565,-1.01334196539096,0.894886363636364,1.05219603065702,1.53875679516691,2.19469831467089,2.27393119592181,1.61226361970821,1.22173516526479,0.672210743801653,0.708316115702479,0.879390495867769,0.672928300666904,0.442471042471042,0.895088735173043,0.398455598455599,0.536893377675533,0.541580200869631
-99,"observed","mcdb","1197_jacknife_3",FALSE,10,88,"1106080",1.31350121490607,1.59462624631536,0.71978305785124,3,0,73.8160861939364,4.56026058631922,6.71510899523929,73.8160861939364,6.66499624154347,94.287146078677,84.4149336006013,1.17439238286144,4,0.23704186692786,0.0795454545454545,0.397727272727273,0.102272727272727,0.375,0.329545454545455,0.177134848105016,0.58695652173913,3.86609983659501,0.505940082644628,3991,3974,972,3981,-0.159497384389204,2.07899047037069,1.96931557165825,-1.61372833434296,0.897210743801653,0.949001267989418,1.52143842794662,2.19393777111982,2.28716013263176,1.60309803855562,1.33815886464234,0.667097107438017,0.703770661157025,0.879648760330578,0.579004151308052,0.420112302194997,0.926785147161875,0.382337927514038,0.502555683740094,0.511196474612131
-99,"observed","mcdb","1197_jacknife_4",FALSE,10,88,"1106080",1.70444216809693,1.61970281865561,0.710743801652893,2,0,88.2485592583313,4.98621899273365,4.86093710849411,88.2485592583313,4.86093710849411,84.8910047607116,67.7774993735906,1.1581057379103,4,0.215254208332384,0.0795454545454545,0.363636363636364,0.0909090909090909,0.340909090909091,0.318181818181818,0.173701298701299,0.509803921568627,3.165024494766,0.477014462809917,3991,3972,961,3987,-0.14251184361136,2.07994412805735,1.95805277806239,-0.898086498993595,0.895919421487603,0.972345468807687,1.52395185238825,2.19504414301757,2.28209328001345,1.62007688385937,1.30974781120576,0.667742768595041,0.713842975206612,0.879713326446281,0.702192344907278,0.444369247428262,0.902406689673074,0.381700054141852,0.512382830410308,0.505453332687476
-99,"observed","mcdb","1197_jacknife_5",FALSE,11,88,"1524081",1.96509849410293,1.61821440067607,0.696539256198347,4,0,91.5373059589384,2.95443164747121,2.8292438657987,91.5373059589384,2.8292438657987,95.8437656484727,89.5343014521783,1.45242864296445,4,0.245248554650157,0.0909090909090909,0.386363636363636,0.113636363636364,0.375,0.318181818181818,0.173315380761523,0.541666666666667,4.31936295662004,0.459710743801653,3994,3956,929,3983,-0.0525139393901239,2.23353837943934,2.12421168562222,-1.8726081128372,0.901601239669422,1.09466902579077,1.59712122199706,2.27556806645515,2.35695098615347,1.69410965592531,1.2622819603627,0.688487861570248,0.722017045454545,0.887396694214876,0.5292568237003,0.432682584269663,0.925326220232019,0.390646067415731,0.537476463866397,0.525113525378833
-99,"observed","mcdb","1197_jacknife_6",FALSE,9,88,"721125",1.63161087210211,1.44871405826816,0.65573347107438,2,0,90.2481825018802,3.23389320631737,3.25896214590123,90.2481825018802,3.25896214590123,90.448734018551,75.6831286036601,0.919779393331662,3,0.250276328084049,0.0909090909090909,0.409090909090909,0.113636363636364,0.386363636363636,0.329545454545455,0.177066478269787,0.5,3.52824483504515,0.598657024793388,3989,3974,1037,3980,-0.270872726200729,1.89722769556888,1.79902182769281,-1.4655090853438,0.886363636363636,0.729111322145441,1.41898688519559,2.09187968176006,2.18562227325896,1.50526788540231,1.45651095111352,0.641451446280992,0.681663223140496,0.866735537190083,0.614498291114729,0.376315789473684,0.925256342930305,0.341932700603969,0.461989520950758,0.46711244246843
-99,"observed","mcdb","1197_jacknife_7",FALSE,9,88,"721125",1.35250614157112,1.53094076597298,0.699121900826446,2,0,79.874686716792,5.31328320802005,6.19047619047619,79.874686716792,6.19047619047619,91.3784461152882,76.7418546365915,0.878947368421053,3,0.221308954203691,0.0795454545454545,0.386363636363636,0.0960227272727275,0.363636363636364,0.318181818181818,0.172127176985502,0.604651162790698,3.43345052894059,0.476756198347107,3990,3972,999,3983,-0.223789720070506,1.90542899686736,1.80827631250272,-1.3708434204302,0.886363636363636,0.995221684574331,1.44568071526876,2.08687976676501,2.18632913309033,1.5262795433177,1.191107448516,0.645073605371901,0.687099690082645,0.866219008264463,0.62013962309655,0.463854279523294,0.925925597627251,0.417957746478873,0.538321754510992,0.55414781478782
-99,"observed","mcdb","1197_jacknife_8",FALSE,9,88,"721125",1.71896802448336,1.34350721247231,0.612603305785124,3,0,93.365047571357,1.50225338007011,1.4772158237356,93.365047571357,1.4772158237356,97.6214321482223,91.6624937406109,0.865798698047071,3,0.287778258296536,0.102272727272727,0.443181818181818,0.136363636363636,0.420454545454545,0.318181818181818,0.173047150695535,0.541666666666667,3.936290930849,0.474431818181818,3994,3974,1013,3989,-0.234078799472299,1.89310233601399,1.7860304943081,-1.87938893315163,0.885588842975207,0.992118294192389,1.44696789963484,2.09861003437876,2.18237448178136,1.53173590891896,1.19025618758897,0.65207257231405,0.693517561983471,0.868543388429752,0.540402417619951,0.456273816004355,0.931186106883911,0.404844855743059,0.547480568921818,0.546637421125581
-99,"observed","mcdb","1197_jacknife_9",FALSE,10,88,"1106080",1.9401428843988,1.51608207027732,0.65702479338843,2,0,94.9674511767652,1.90285428142213,1.80270405608413,94.9674511767652,1.80270405608413,86.3044566850275,68.4526790185278,1.12118177265899,4,0.265457845859699,0.0909090909090909,0.397727272727273,0.113636363636364,0.386363636363636,0.318181818181818,0.172717594279468,0.543478260869565,3.80847540652818,0.484245867768595,3994,3977,957,3989,-0.163364035269764,2.07102776074269,1.94142100327886,-1.54628813585648,0.894628099173554,1.01209122851636,1.54647392387719,2.18959210922243,2.2750855078571,1.61738217727274,1.26299427934073,0.672733729338843,0.715560433884298,0.878615702479339,0.586689306745277,0.42516,0.915775675788006,0.369786666666667,0.509201186311733,0.520749255434213
-99,"observed","mcdb","1198_jacknife_1",FALSE,16,87,"2445589",2.51378559308369,2.36291588676426,0.860351433478663,2,0,92.5657071339174,44.6057571964956,29.712140175219,92.5657071339174,29.4868585732165,40.1001251564456,25.9574468085106,3.55219023779725,8,0.161411534533109,0.0689655172413793,0.264367816091954,0.0804597701149425,0.241379310344828,0.298850574712644,0.170399277076534,0.534883720930233,4.22092282690082,0.44312326595323,3995,3941,712,3970,0.219522682002048,2.83286520547461,2.64584469770062,-0.955577728830083,0.930638129211256,1.24082552656231,1.95444834017034,2.63366040978863,2.71685095200543,2.04417402078453,1.47602542544313,0.769678953626635,0.793341260404281,0.920332936979786,0.6191400863378,0.339982110912343,0.853231052597809,0.309838998211091,0.460162852150312,0.455735327878217
-99,"observed","mcdb","1198_jacknife_10",FALSE,17,87,"2419869",2.15603708189653,2.41241615139492,0.874884396882019,5,0,83.112334250688,44.733550162622,38.7540655491619,83.112334250688,38.5288966725044,68.5514135601701,56.6675006254691,4.13835376532399,9,0.145476923784793,0.0574712643678161,0.252873563218391,0.0804597701149425,0.229885057471264,0.298850574712644,0.171150720009207,0.545454545454545,4.08683519929254,0.418549346016647,3997,3965,714,3978,0.292092667440093,2.97480891294555,2.73506579254752,-0.70052402379424,0.934073193288413,1.42043616779773,2.00045305978154,2.68547849134421,2.77465119304544,2.07450947166815,1.35421502524771,0.775003302946228,0.801162637072268,0.922975293962214,0.656428780384846,0.353535353535354,0.840647995039408,0.317550505050505,0.505846869803684,0.517009269816088
