"sim","source","dat","site","singletons","s0","n0","nparts","skew","shannon","simpson","nsingletons","prop_off_actual","skew_percentile","shannon_percentile","simpson_percentile","skew_percentile_excl","simpson_percentile_excl","nsingletons_percentile","nsingletons_percentile_excl","nsingletons_mean","nsingletons_95","nsingeltons_median","mean_prop_off_actual","prop_off_actual_2p5","prop_off_actual_97p5","prop_off_actual_5","prop_off_actual_95","prop_off_sim_95","mean_prop_off_sim","prop_off_sim_95_1t"
1,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.48981118481124,2.02039663444548,0.818526862449808,0,0.178335535006605,80.5,13.275,11.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.344587782231156,2.22698525808045,0.875059549881424,0,0.0924702774108322,10.05,60.475,69.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.16637192146793,2.34548402403157,0.892925386834285,0,0.0845442536327609,5.025,91.325,93.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",-0.00482847513384288,2.30464500857934,0.888691891967354,0,0.126816380449141,2.1,82.775,89.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.753970799680524,2.32016365043448,0.886119686100141,0,0.0885072655217966,35.2,86.525,85.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.488302056287063,2.24863804620111,0.876012347984204,0,0.0726552179656539,17.075,67,71.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.70796048090433,2.26670924370173,0.875820392322472,0,0.0501981505944518,31.625,72.7,70.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.29934997072672,1.99431110833517,0.823919071493014,0,0.157199471598415,71.075,10.45,14.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",-0.0424450730244565,2.30144415196276,0.889906447790678,0,0.117569352708058,1.625,82.05,90.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.57234678010701,2.05967213114792,0.823667784081291,0,0.171730515191546,83.4,18.475,14.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.4655270088121,2.06010698762907,0.832539625756262,1,0.150594451783355,79.05,18.55,19.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.13658280775515,2.30968995914814,0.879963144512947,0,0.0924702774108322,62.125,84.175,77.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.210105397290784,2.32350364869208,0.888381272805641,0,0.0885072655217966,6.25,87.2,88.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",-0.16625648676629,2.35727222319171,0.896513212657207,0,0.125495376486129,0.75,93.4,96.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.16980335142155,2.33992844320236,0.885142457276777,0,0.0911492734478203,63.775,90.225,84.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.356087108453359,2.13934909655372,0.865067385162525,1,0.141347424042272,10.55,34.95,53.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.678184918847724,2.05512315032955,0.843997633710206,0,0.145310435931308,29.425,17.8,27.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.68049458710994,2.1415377445935,0.838350647152338,0,0.133421400264201,87.15,35.4,23.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.16629981542204,2.19516452772848,0.862983793706995,1,0.109643328929987,63.625,50.7,50.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.981100085034395,2.21988400654038,0.865723524515356,0,0.0581241743725231,51.775,58.2,54.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",-0.367842375276745,2.4136212285106,0.904243790670606,0,0.149273447820343,0.25,98.425,99.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.463923657864262,2.42252669196417,0.901217871421118,0,0.0845442536327609,15.775,98.875,98.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.23659507521224,2.19370426787739,0.858764259251827,0,0.108322324966975,67.775,50.225,44.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.190695962873108,2.24430735203932,0.880710026542233,1,0.0964332892998679,5.6,65.725,78.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.10983837795248,2.17461849331724,0.85580465195821,0,0.0885072655217966,60.25,44.55,40.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.0572350711661,2.25833500311362,0.870840015426255,0,0.0964332892998679,57.125,69.95,62.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.602049314153464,2.27526035297211,0.879649035248295,0,0.0700132100396301,24,75.025,76.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.776783852089399,2.11906738373986,0.850960389076676,0,0.125495376486129,37.15,29.9,34.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.31021461301791,2.02677610012372,0.822446248052086,0,0.175693527080581,71.425,13.95,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.508042123608096,2.28852975358187,0.882043245865537,0,0.101717305151915,18.2,78.425,80.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.29459901135407,2.0862958635056,0.844521149151294,0,0.170409511228534,70.8,23.025,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.965435937967543,2.07500296080475,0.847561028812545,3,0.101717305151915,50.75,21,31.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.917253625056806,2.2135468574171,0.864533399412616,0,0.0700132100396301,47.575,56.45,52.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.181485533607423,2.11636214747458,0.863957532427419,1,0.175693527080581,5.35,29.25,51.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.505448713222163,2.3696827925843,0.893469842893016,0,0.0673712021136063,18.175,95.225,94.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.882241774582222,2.26100639804925,0.870993579955641,0,0.0752972258916777,45.075,70.8,62.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.770267485111633,2.22221854181366,0.871342590249699,1,0.0607661822985469,36.55,58.65,63.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.14890893959674,2.1607124775642,0.85021001694445,0,0.116248348745046,62.825,40.775,34.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.09159965310131,2.22408526198294,0.865852658324157,0,0.0660501981505945,59.125,59.475,54.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.612617878941531,2.26658485590943,0.879837500807086,0,0.0686922060766182,24.875,72.625,77.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.82041792308518,2.18661765826347,0.844559540283641,0,0.137384412153236,91.15,48,28.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.30821248226663,1.93765408374539,0.809902818083619,2,0.1889035667107,71.375,5.525,8.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.705216058516035,2.28151417962806,0.880109728836452,0,0.0739762219286658,31.5,76.575,77.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.72714459673901,2.14737429760831,0.838298295608229,0,0.132100396301189,88.7,36.925,23.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.605966196598768,2.147084018526,0.863116417618738,1,0.103038309114927,24.425,36.825,50.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.30346942813516,2.02521678392573,0.822952312978471,0,0.187582562747688,71.175,13.825,13.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.38818576397342,2.13118120675856,0.847763454783099,1,0.122853368560106,75.3,33,31.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",-0.247921420795022,2.40134628651586,0.90343757689133,1,0.14663143989432,0.45,97.675,99.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.836185695045056,2.30900913713789,0.880559952115788,0,0.0422721268163804,41.875,84.05,78.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.92541925677403,1.98001839580336,0.796874263806411,0,0.190224570673712,92.9,9.025,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.17869564471523,2.18438852126079,0.859127229957648,0,0.0964332892998679,64.425,47.125,44.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.815714810570737,2.1194153428615,0.851288458753091,0,0.11889035667107,40.525,30,35.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.455600747324116,2.20613308741289,0.871248357470304,0,0.0792602377807133,15.325,53.975,63.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.31036354266822,1.94695338573643,0.81746936125881,0,0.158520475561427,71.45,6.05,11.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.661209131823029,2.24393790435344,0.872424522161281,0,0.0752972258916777,28.575,65.575,65.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.313956504773838,2.26850265551863,0.880176040792323,0,0.0937912813738441,9,73.275,77.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.790326998754113,2.21244022678541,0.869210137353001,1,0.0620871862615588,38.325,56.075,59.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.825314524703001,2.14311984650631,0.856324677296357,0,0.095112285336856,40.975,35.8,40.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.830883520821134,2.34785406151919,0.890063502423004,1,0.0766182298546896,41.4,91.8,90.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.660098774220216,2.27686705869248,0.88027376367466,0,0.101717305151915,28.5,75.325,77.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.319960747388969,2.19877018245171,0.873551825411091,1,0.105680317040951,9.225,51.9,66.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.171167960919269,2.19749439892271,0.874640737528553,0,0.117569352708058,5.125,51.55,68.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.440612819901237,2.16620565713636,0.865636271941841,0,0.130779392338177,14.475,42.275,54.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.95216154404283,2.33403539565072,0.884573570497462,0,0.0488771466314399,49.9,89.425,84.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.11722434737789,2.25074534106714,0.867845507103232,0,0.0779392338177015,60.9,67.65,57.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.65578511584293,2.07012901037414,0.829977890197871,0,0.16116248348745,86.35,20.025,17.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.470065336252054,2.18622178174727,0.868808775514834,0,0.0990752972258917,16.15,47.75,59.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.64035278462008,2.02567042086541,0.82085825121412,0,0.178335535006605,85.8,13.875,12.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.33944426820777,2.19292799527764,0.858767749354767,0,0.134742404227213,72.725,49.9,44.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.22982070723992,2.00958741254981,0.823426966978391,0,0.16116248348745,67.35,11.875,14.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.491076996495686,2.33198972625495,0.887920579217484,0,0.0739762219286658,17.425,88.975,88.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.440758343903502,2.19579221342941,0.869492835691189,0,0.0977542932628798,14.5,50.925,60.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.66290500841678,2.10006895094179,0.832333709682767,0,0.136063408190225,86.55,25.95,18.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.43789243627409,2.22536332380134,0.864365874471468,1,0.107001321003963,77.775,59.825,52.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",-0.485342252711981,2.4324035236446,0.906638001287848,0,0.165125495376486,0.05,99.175,99.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.741063326829834,2.24811946278909,0.871695090646699,0,0.0660501981505945,34.075,66.825,63.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.11245024706964,2.22645253646013,0.867203328162164,0,0.120211360634082,60.45,60.25,56.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.29167547027623,2.16361170020665,0.853686159473274,0,0.109643328929987,70.675,41.45,37.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.69426173386571,2.11319207103007,0.838298295608229,1,0.143989431968296,87.6,28.55,23.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.0265003007770351,2.31791925455915,0.890607958481735,0,0.110964332892999,2.45,86.3,91.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",2.22772263283646,2.06730835601312,0.810335590848252,0,0.186261558784676,97.375,19.5,8.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.833143306917904,2.27382115026097,0.874696579175603,0,0.0554821664464993,41.625,74.65,68.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.34802665821526,2.15489225851974,0.852077222017663,0,0.108322324966975,73.15,39.275,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.26856688807062,2.10537187764088,0.839540772255078,0,0.143989431968296,69.55,26.975,24.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.740418318638547,2.25826918387603,0.875541184087225,0,0.108322324966975,34.025,69.9,70.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.204545071099756,2.21855492302426,0.877900493675061,1,0.122853368560106,6.025,57.875,74.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.60986980359173,2.11408147891472,0.841812829269399,2,0.130779392338177,84.825,28.775,25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.76780765816363,1.98026095681276,0.812635568686098,0,0.215323645970938,89.85,9.075,9.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.888936466111827,2.2666891556159,0.874131182499228,0,0.0739762219286658,45.55,72.675,67.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.45170212305774,1.98344319979751,0.809703882216006,0,0.206076618229855,78.35,9.475,8.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.838729457619857,2.36668472561154,0.890300829422964,0,0.0660501981505945,42.05,94.775,91.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.323884412117083,2.29471686644166,0.88616854754131,1,0.0739762219286658,9.35,80.025,86.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.870060022086101,1.90607579581987,0.816970276538306,1,0.217965653896962,44.1,3.8,11.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.0018219494388,2.18937271373731,0.863423546677509,1,0.0924702774108322,53.275,49.075,50.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.79655414281593,1.91779764139708,0.794085671556883,0,0.212681638044914,90.6,4.35,4.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.22947798642684,2.18597722900485,0.85616413256109,0,0.0898282694848085,67.325,47.625,40.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.779712373261666,2.30495576040648,0.881565101762676,0,0.0422721268163804,37.325,82.925,79.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.568643716166468,2.19217570711336,0.870229247411652,0,0.0634081902245707,21.625,49.65,61.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.489243759145306,2.32194296123476,0.888656990937948,0,0.071334214002642,17.275,86.85,89.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.694229756296456,2.31500750224053,0.882193320291982,0,0.0700132100396301,30.675,85.65,80.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.09256242959884,2.32814012768154,0.881893171439092,0,0.0700132100396301,59.25,88.225,80.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.640572328154518,2.18801558978569,0.864351914059705,0,0.0858652575957728,27.1,48.45,52.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.63914653275663,2.05125081783762,0.823807388198915,0,0.150594451783355,85.75,17.2,14.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.687378410970061,2.04762837752989,0.843331024048554,1,0.163804491413474,30.275,16.55,26.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.523357478157643,2.20267468389776,0.870100113602851,0,0.0871862615587847,18.85,52.925,61.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.3951142840211,2.10329773755627,0.843725405680841,0,0.120211360634082,75.675,26.575,27.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",1.17338821636474,2.18430395968909,0.857849852281393,0,0.0792602377807133,63.9,47.1,42.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",0.962197313179604,2.13152005800897,0.847777415194861,0,0.128137384412153,50.425,33.125,31.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,"sampled","misc_abund_short","22",FALSE,13,757,"19519405997274789",2.06336831275089,2.08523667830651,0.822156569508018,1,0.174372523117569,95.425,22.875,13.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
