"rank","abund","site","dat","singletons","sim","source"
9,7,"55015000025","fia_small",FALSE,-99,"observed"
7,7,"55015000048","fia_small",FALSE,-99,"observed"
9,7,"55015000052","fia_small",FALSE,-99,"observed"
7,7,"55023000059","fia_small",FALSE,-99,"observed"
5,7,"55029000004","fia_small",FALSE,-99,"observed"
6,7,"55029000004","fia_small",FALSE,-99,"observed"
7,7,"55033000015","fia_small",FALSE,-99,"observed"
6,7,"55063000015","fia_small",FALSE,-99,"observed"
9,7,"55087000002","fia_small",FALSE,-99,"observed"
6,7,"55089000005","fia_small",FALSE,-99,"observed"
7,7,"55089000005","fia_small",FALSE,-99,"observed"
8,7,"55089000005","fia_small",FALSE,-99,"observed"
8,7,"55089000035","fia_small",FALSE,-99,"observed"
9,7,"55129000039","fia_small",FALSE,-99,"observed"
8,7,"55137000034","fia_small",FALSE,-99,"observed"
5,7,"55141000003","fia_small",FALSE,-99,"observed"
5,7,"55145000075","fia_small",FALSE,-99,"observed"
6,7,"55145000075","fia_small",FALSE,-99,"observed"
5,7,"55145000097","fia_small",FALSE,-99,"observed"
2,7,"61015058976","fia_small",FALSE,-99,"observed"
3,7,"61015093255","fia_small",FALSE,-99,"observed"
2,7,"61023061412","fia_small",FALSE,-99,"observed"
2,7,"61023096491","fia_small",FALSE,-99,"observed"
3,7,"61045052499","fia_small",FALSE,-99,"observed"
4,7,"61045052499","fia_small",FALSE,-99,"observed"
3,7,"61045075306","fia_small",FALSE,-99,"observed"
5,7,"61045080515","fia_small",FALSE,-99,"observed"
2,7,"61045087969","fia_small",FALSE,-99,"observed"
2,7,"61097092210","fia_small",FALSE,-99,"observed"
2,7,"62049060210","fia_small",FALSE,-99,"observed"
2,7,"62089057599","fia_small",FALSE,-99,"observed"
6,7,"62089084932","fia_small",FALSE,-99,"observed"
2,7,"62089087717","fia_small",FALSE,-99,"observed"
2,7,"62089093267","fia_small",FALSE,-99,"observed"
5,7,"62093059029","fia_small",FALSE,-99,"observed"
2,7,"62093060064","fia_small",FALSE,-99,"observed"
3,7,"62093060064","fia_small",FALSE,-99,"observed"
4,7,"62093071519","fia_small",FALSE,-99,"observed"
3,7,"62093075225","fia_small",FALSE,-99,"observed"
4,7,"62093087383","fia_small",FALSE,-99,"observed"
2,7,"62093090139","fia_small",FALSE,-99,"observed"
5,7,"62093097234","fia_small",FALSE,-99,"observed"
4,7,"62105054632","fia_small",FALSE,-99,"observed"
4,7,"62105058157","fia_small",FALSE,-99,"observed"
2,7,"62105063314","fia_small",FALSE,-99,"observed"
4,7,"62105066488","fia_small",FALSE,-99,"observed"
2,7,"62105078040","fia_small",FALSE,-99,"observed"
4,7,"62105078265","fia_small",FALSE,-99,"observed"
3,7,"62105081538","fia_small",FALSE,-99,"observed"
4,7,"62105081538","fia_small",FALSE,-99,"observed"
5,7,"62105081538","fia_small",FALSE,-99,"observed"
3,7,"62105087864","fia_small",FALSE,-99,"observed"
3,7,"62105096253","fia_small",FALSE,-99,"observed"
3,7,"63007089411","fia_small",FALSE,-99,"observed"
6,7,"63017061382","fia_small",FALSE,-99,"observed"
3,7,"63017069773","fia_small",FALSE,-99,"observed"
2,7,"63017089958","fia_small",FALSE,-99,"observed"
3,7,"63033073170","fia_small",FALSE,-99,"observed"
4,7,"63057076032","fia_small",FALSE,-99,"observed"
4,7,"63057099292","fia_small",FALSE,-99,"observed"
3,7,"63061058715","fia_small",FALSE,-99,"observed"
1,7,"63061096483","fia_small",FALSE,-99,"observed"
3,7,"63063061281","fia_small",FALSE,-99,"observed"
3,7,"63063079234","fia_small",FALSE,-99,"observed"
2,7,"63063092489","fia_small",FALSE,-99,"observed"
3,7,"63091078355","fia_small",FALSE,-99,"observed"
2,7,"63103083967","fia_small",FALSE,-99,"observed"
4,7,"63115098323","fia_small",FALSE,-99,"observed"
3,7,"64087061564","fia_small",FALSE,-99,"observed"
2,7,"65019064503","fia_small",FALSE,-99,"observed"
2,7,"65019068056","fia_small",FALSE,-99,"observed"
1,7,"65019074534","fia_small",FALSE,-99,"observed"
2,7,"65019093634","fia_small",FALSE,-99,"observed"
2,7,"65019093776","fia_small",FALSE,-99,"observed"
3,7,"65043082595","fia_small",FALSE,-99,"observed"
2,7,"65051084939","fia_small",FALSE,-99,"observed"
3,7,"65051090884","fia_small",FALSE,-99,"observed"
5,7,"65051098693","fia_small",FALSE,-99,"observed"
2,7,"65107064563","fia_small",FALSE,-99,"observed"
1,7,"65107064596","fia_small",FALSE,-99,"observed"
2,7,"65107064596","fia_small",FALSE,-99,"observed"
3,7,"65109070650","fia_small",FALSE,-99,"observed"
5,7,"65109088701","fia_small",FALSE,-99,"observed"
4,7,"65109097983","fia_small",FALSE,-99,"observed"
1,7,"66071081790","fia_small",FALSE,-99,"observed"
3,7,"66073087669","fia_small",FALSE,-99,"observed"
2,7,"81013080663","fia_small",FALSE,-99,"observed"
2,7,"81013088475","fia_small",FALSE,-99,"observed"
2,7,"81041083855","fia_small",FALSE,-99,"observed"
1,7,"81069080311","fia_small",FALSE,-99,"observed"
4,7,"81069080724","fia_small",FALSE,-99,"observed"
1,7,"81093081344","fia_small",FALSE,-99,"observed"
3,7,"81119085289","fia_small",FALSE,-99,"observed"
3,7,"82015080748","fia_small",FALSE,-99,"observed"
2,7,"82055083493","fia_small",FALSE,-99,"observed"
3,7,"82071081562","fia_small",FALSE,-99,"observed"
2,7,"83037087361","fia_small",FALSE,-99,"observed"
2,7,"83037089569","fia_small",FALSE,-99,"observed"
4,7,"83037091130","fia_small",FALSE,-99,"observed"
1,7,"83105087528","fia_small",FALSE,-99,"observed"
3,7,"83105088385","fia_small",FALSE,-99,"observed"
2,7,"83107080588","fia_small",FALSE,-99,"observed"
2,7,"83107087395","fia_small",FALSE,-99,"observed"
4,7,"83111080367","fia_small",FALSE,-99,"observed"
2,7,"84045080151","fia_small",FALSE,-99,"observed"
3,7,"84045082892","fia_small",FALSE,-99,"observed"
2,7,"84067083538","fia_small",FALSE,-99,"observed"
5,7,"91005000558","fia_small",FALSE,-99,"observed"
7,7,"91015000295","fia_small",FALSE,-99,"observed"
5,7,"101003000548","fia_small",FALSE,-99,"observed"
6,7,"101005000453","fia_small",FALSE,-99,"observed"
3,7,"101005000561","fia_small",FALSE,-99,"observed"
4,7,"121001000055","fia_small",FALSE,-99,"observed"
5,7,"121001000085","fia_small",FALSE,-99,"observed"
7,7,"121023000073","fia_small",FALSE,-99,"observed"
8,7,"121023000073","fia_small",FALSE,-99,"observed"
6,7,"121029000026","fia_small",FALSE,-99,"observed"
6,7,"121029000039","fia_small",FALSE,-99,"observed"
7,7,"121029000039","fia_small",FALSE,-99,"observed"
7,7,"121029000042","fia_small",FALSE,-99,"observed"
4,7,"121075000006","fia_small",FALSE,-99,"observed"
4,7,"121075000149","fia_small",FALSE,-99,"observed"
2,7,"121083000089","fia_small",FALSE,-99,"observed"
7,7,"121107000013","fia_small",FALSE,-99,"observed"
2,7,"121107000065","fia_small",FALSE,-99,"observed"
4,7,"121125000011","fia_small",FALSE,-99,"observed"
2,7,"121127000004","fia_small",FALSE,-99,"observed"
3,7,"122005000045","fia_small",FALSE,-99,"observed"
3,7,"122037000015","fia_small",FALSE,-99,"observed"
5,7,"122037000047","fia_small",FALSE,-99,"observed"
7,7,"122065000028","fia_small",FALSE,-99,"observed"
5,7,"122065000031","fia_small",FALSE,-99,"observed"
5,7,"122077000001","fia_small",FALSE,-99,"observed"
6,7,"122077000069","fia_small",FALSE,-99,"observed"
5,7,"122113000079","fia_small",FALSE,-99,"observed"
8,7,"122113000134","fia_small",FALSE,-99,"observed"
3,7,"122129000030","fia_small",FALSE,-99,"observed"
4,7,"122129000030","fia_small",FALSE,-99,"observed"
4,7,"122129000083","fia_small",FALSE,-99,"observed"
5,7,"122129000083","fia_small",FALSE,-99,"observed"
5,7,"122131000025","fia_small",FALSE,-99,"observed"
6,7,"122131000025","fia_small",FALSE,-99,"observed"
2,7,"122131000090","fia_small",FALSE,-99,"observed"
5,7,"123009000140","fia_small",FALSE,-99,"observed"
6,7,"123009000140","fia_small",FALSE,-99,"observed"
3,7,"123017000060","fia_small",FALSE,-99,"observed"
7,7,"123017000061","fia_small",FALSE,-99,"observed"
5,7,"123027000030","fia_small",FALSE,-99,"observed"
3,7,"123053000057","fia_small",FALSE,-99,"observed"
3,7,"123069000111","fia_small",FALSE,-99,"observed"
4,7,"123093000022","fia_small",FALSE,-99,"observed"
4,7,"123097000168","fia_small",FALSE,-99,"observed"
3,7,"123101000087","fia_small",FALSE,-99,"observed"
5,7,"123105000167","fia_small",FALSE,-99,"observed"
3,7,"123111000015","fia_small",FALSE,-99,"observed"
6,7,"123117000006","fia_small",FALSE,-99,"observed"
2,7,"123119000024","fia_small",FALSE,-99,"observed"
2,7,"124021000147","fia_small",FALSE,-99,"observed"
3,7,"124021000261","fia_small",FALSE,-99,"observed"
4,7,"124051000009","fia_small",FALSE,-99,"observed"
2,7,"124071000098","fia_small",FALSE,-99,"observed"
2,7,"131001000012","fia_small",FALSE,-99,"observed"
3,7,"131003000009","fia_small",FALSE,-99,"observed"
4,7,"131003000009","fia_small",FALSE,-99,"observed"
5,7,"131003000026","fia_small",FALSE,-99,"observed"
5,7,"131003000031","fia_small",FALSE,-99,"observed"
6,7,"131003000031","fia_small",FALSE,-99,"observed"
3,7,"131003000053","fia_small",FALSE,-99,"observed"
6,7,"131003000061","fia_small",FALSE,-99,"observed"
4,7,"131005000027","fia_small",FALSE,-99,"observed"
2,7,"131031000009","fia_small",FALSE,-99,"observed"
2,7,"131031000084","fia_small",FALSE,-99,"observed"
6,7,"131039000011","fia_small",FALSE,-99,"observed"
4,7,"131039000064","fia_small",FALSE,-99,"observed"
4,7,"131051000040","fia_small",FALSE,-99,"observed"
5,7,"131051000040","fia_small",FALSE,-99,"observed"
4,7,"131065000044","fia_small",FALSE,-99,"observed"
1,7,"131069000047","fia_small",FALSE,-99,"observed"
5,7,"131103000019","fia_small",FALSE,-99,"observed"
6,7,"131107000047","fia_small",FALSE,-99,"observed"
2,7,"131107000054","fia_small",FALSE,-99,"observed"
5,7,"131167000086","fia_small",FALSE,-99,"observed"
6,7,"131175000053","fia_small",FALSE,-99,"observed"
4,7,"131175000093","fia_small",FALSE,-99,"observed"
5,7,"131183000102","fia_small",FALSE,-99,"observed"
5,7,"131191000038","fia_small",FALSE,-99,"observed"
5,7,"131191000061","fia_small",FALSE,-99,"observed"
4,7,"131267000122","fia_small",FALSE,-99,"observed"
6,7,"131267000152","fia_small",FALSE,-99,"observed"
7,7,"131267000152","fia_small",FALSE,-99,"observed"
5,7,"131299000069","fia_small",FALSE,-99,"observed"
2,7,"131305000168","fia_small",FALSE,-99,"observed"
8,7,"131309000009","fia_small",FALSE,-99,"observed"
4,7,"131309000111","fia_small",FALSE,-99,"observed"
5,7,"131309000111","fia_small",FALSE,-99,"observed"
5,7,"132019000073","fia_small",FALSE,-99,"observed"
6,7,"132027000041","fia_small",FALSE,-99,"observed"
6,7,"132071000109","fia_small",FALSE,-99,"observed"
7,7,"132071000141","fia_small",FALSE,-99,"observed"
4,7,"132075000006","fia_small",FALSE,-99,"observed"
4,7,"132081000047","fia_small",FALSE,-99,"observed"
3,7,"132099000144","fia_small",FALSE,-99,"observed"
3,7,"132205000078","fia_small",FALSE,-99,"observed"
3,7,"132275000121","fia_small",FALSE,-99,"observed"
5,7,"132277000008","fia_small",FALSE,-99,"observed"
5,7,"132315000045","fia_small",FALSE,-99,"observed"
5,7,"132315000050","fia_small",FALSE,-99,"observed"
4,7,"132315000121","fia_small",FALSE,-99,"observed"
4,7,"132321000060","fia_small",FALSE,-99,"observed"
3,7,"132321000141","fia_small",FALSE,-99,"observed"
4,7,"132321000141","fia_small",FALSE,-99,"observed"
8,7,"133009000028","fia_small",FALSE,-99,"observed"
9,7,"133009000028","fia_small",FALSE,-99,"observed"
6,7,"133009000042","fia_small",FALSE,-99,"observed"
5,7,"133095000035","fia_small",FALSE,-99,"observed"
5,7,"133133000024","fia_small",FALSE,-99,"observed"
7,7,"133133000095","fia_small",FALSE,-99,"observed"
7,7,"133141000049","fia_small",FALSE,-99,"observed"
6,7,"133145000009","fia_small",FALSE,-99,"observed"
7,7,"133145000030","fia_small",FALSE,-99,"observed"
3,7,"133163000111","fia_small",FALSE,-99,"observed"
7,7,"133169000093","fia_small",FALSE,-99,"observed"
2,7,"133177000040","fia_small",FALSE,-99,"observed"
5,7,"133181000007","fia_small",FALSE,-99,"observed"
6,7,"133181000011","fia_small",FALSE,-99,"observed"
4,7,"133193000010","fia_small",FALSE,-99,"observed"
5,7,"133197000079","fia_small",FALSE,-99,"observed"
7,7,"133207000002","fia_small",FALSE,-99,"observed"
4,7,"133211000012","fia_small",FALSE,-99,"observed"
5,7,"133211000041","fia_small",FALSE,-99,"observed"
7,7,"133231000002","fia_small",FALSE,-99,"observed"
7,7,"133231000023","fia_small",FALSE,-99,"observed"
4,7,"133237000002","fia_small",FALSE,-99,"observed"
7,7,"133239000068","fia_small",FALSE,-99,"observed"
3,7,"133263000056","fia_small",FALSE,-99,"observed"
6,7,"133269000045","fia_small",FALSE,-99,"observed"
7,7,"133303000049","fia_small",FALSE,-99,"observed"
7,7,"133303000056","fia_small",FALSE,-99,"observed"
4,7,"133307000025","fia_small",FALSE,-99,"observed"
6,7,"133307000026","fia_small",FALSE,-99,"observed"
7,7,"133319000047","fia_small",FALSE,-99,"observed"
6,7,"134045000016","fia_small",FALSE,-99,"observed"
2,7,"134105000032","fia_small",FALSE,-99,"observed"
8,7,"134121000013","fia_small",FALSE,-99,"observed"
6,7,"134147000003","fia_small",FALSE,-99,"observed"
5,7,"134157000075","fia_small",FALSE,-99,"observed"
8,7,"134195000024","fia_small",FALSE,-99,"observed"
4,7,"134219000010","fia_small",FALSE,-99,"observed"
7,7,"134285000020","fia_small",FALSE,-99,"observed"
4,7,"134297000002","fia_small",FALSE,-99,"observed"
8,7,"134297000019","fia_small",FALSE,-99,"observed"
7,7,"134297000036","fia_small",FALSE,-99,"observed"
4,7,"135047000024","fia_small",FALSE,-99,"observed"
8,7,"135083000016","fia_small",FALSE,-99,"observed"
8,7,"135085000014","fia_small",FALSE,-99,"observed"
8,7,"135085000044","fia_small",FALSE,-99,"observed"
8,7,"135115000056","fia_small",FALSE,-99,"observed"
5,7,"135115000090","fia_small",FALSE,-99,"observed"
4,7,"135123000050","fia_small",FALSE,-99,"observed"
8,7,"135213000037","fia_small",FALSE,-99,"observed"
4,7,"135227000025","fia_small",FALSE,-99,"observed"
5,7,"135257000016","fia_small",FALSE,-99,"observed"
2,7,"161009082717","fia_small",FALSE,-99,"observed"
3,7,"161017083101","fia_small",FALSE,-99,"observed"
4,7,"161017083101","fia_small",FALSE,-99,"observed"
3,7,"161017087889","fia_small",FALSE,-99,"observed"
5,7,"161021080162","fia_small",FALSE,-99,"observed"
4,7,"161021081054","fia_small",FALSE,-99,"observed"
6,7,"161021081165","fia_small",FALSE,-99,"observed"
1,7,"161021086193","fia_small",FALSE,-99,"observed"
3,7,"161035086405","fia_small",FALSE,-99,"observed"
2,7,"161049083009","fia_small",FALSE,-99,"observed"
3,7,"161049083893","fia_small",FALSE,-99,"observed"
3,7,"161049084428","fia_small",FALSE,-99,"observed"
2,7,"161049088845","fia_small",FALSE,-99,"observed"
3,7,"161057085838","fia_small",FALSE,-99,"observed"
3,7,"161057087449","fia_small",FALSE,-99,"observed"
3,7,"161079082862","fia_small",FALSE,-99,"observed"
3,7,"162003082265","fia_small",FALSE,-99,"observed"
4,7,"162039081539","fia_small",FALSE,-99,"observed"
3,7,"162085082993","fia_small",FALSE,-99,"observed"
3,7,"163007088202","fia_small",FALSE,-99,"observed"
2,7,"163013087004","fia_small",FALSE,-99,"observed"
2,7,"163029080905","fia_small",FALSE,-99,"observed"
2,7,"163059088121","fia_small",FALSE,-99,"observed"
7,7,"171151020048","fia_small",FALSE,-99,"observed"
6,7,"172083020202","fia_small",FALSE,-99,"observed"
8,7,"172121020127","fia_small",FALSE,-99,"observed"
9,7,"172159020074","fia_small",FALSE,-99,"observed"
7,7,"172191020031","fia_small",FALSE,-99,"observed"
6,7,"173085020006","fia_small",FALSE,-99,"observed"
5,7,"173095020025","fia_small",FALSE,-99,"observed"
6,7,"173095020025","fia_small",FALSE,-99,"observed"
4,7,"173095020203","fia_small",FALSE,-99,"observed"
5,7,"173179020035","fia_small",FALSE,-99,"observed"
8,7,"173187020062","fia_small",FALSE,-99,"observed"
4,7,"181051010238","fia_small",FALSE,-99,"observed"
5,7,"181051020101","fia_small",FALSE,-99,"observed"
7,7,"181083010226","fia_small",FALSE,-99,"observed"
7,7,"181101010210","fia_small",FALSE,-99,"observed"
6,7,"181101010216","fia_small",FALSE,-99,"observed"
8,7,"181121020079","fia_small",FALSE,-99,"observed"
4,7,"181125010216","fia_small",FALSE,-99,"observed"
6,7,"181125010229","fia_small",FALSE,-99,"observed"
4,7,"182013020020","fia_small",FALSE,-99,"observed"
8,7,"182061020058","fia_small",FALSE,-99,"observed"
7,7,"182071010233","fia_small",FALSE,-99,"observed"
8,7,"182071020071","fia_small",FALSE,-99,"observed"
6,7,"182071020092","fia_small",FALSE,-99,"observed"
5,7,"182093010225","fia_small",FALSE,-99,"observed"
4,7,"182109020080","fia_small",FALSE,-99,"observed"
5,7,"182109020080","fia_small",FALSE,-99,"observed"
9,7,"182109020108","fia_small",FALSE,-99,"observed"
7,7,"182123020024","fia_small",FALSE,-99,"observed"
9,7,"182123020062","fia_small",FALSE,-99,"observed"
8,7,"182175020041","fia_small",FALSE,-99,"observed"
9,7,"183029020024","fia_small",FALSE,-99,"observed"
6,7,"183047020094","fia_small",FALSE,-99,"observed"
7,7,"183047020094","fia_small",FALSE,-99,"observed"
7,7,"184005020068","fia_small",FALSE,-99,"observed"
5,7,"184075010230","fia_small",FALSE,-99,"observed"
4,7,"184091020052","fia_small",FALSE,-99,"observed"
5,7,"184091020052","fia_small",FALSE,-99,"observed"
9,7,"184099010224","fia_small",FALSE,-99,"observed"
4,7,"184099020093","fia_small",FALSE,-99,"observed"
5,7,"184107020043","fia_small",FALSE,-99,"observed"
8,7,"184135010213","fia_small",FALSE,-99,"observed"
5,7,"184149020073","fia_small",FALSE,-99,"observed"
8,7,"184151020101","fia_small",FALSE,-99,"observed"
7,7,"184169020029","fia_small",FALSE,-99,"observed"
6,7,"191005020104","fia_small",FALSE,-99,"observed"
5,7,"192049020106","fia_small",FALSE,-99,"observed"
6,7,"192053020114","fia_small",FALSE,-99,"observed"
7,7,"192053020114","fia_small",FALSE,-99,"observed"
3,7,"192053020202","fia_small",FALSE,-99,"observed"
4,7,"192123020208","fia_small",FALSE,-99,"observed"
5,7,"192135020053","fia_small",FALSE,-99,"observed"
7,7,"192169020005","fia_small",FALSE,-99,"observed"
5,7,"194147020070","fia_small",FALSE,-99,"observed"
6,7,"201005020251","fia_small",FALSE,-99,"observed"
5,7,"201027020324","fia_small",FALSE,-99,"observed"
7,7,"202019020369","fia_small",FALSE,-99,"observed"
6,7,"202021020303","fia_small",FALSE,-99,"observed"
6,7,"202107020328","fia_small",FALSE,-99,"observed"
8,7,"202107020372","fia_small",FALSE,-99,"observed"
4,7,"203047020217","fia_small",FALSE,-99,"observed"
3,7,"203141020270","fia_small",FALSE,-99,"observed"
3,7,"203141020274","fia_small",FALSE,-99,"observed"
4,7,"203151020248","fia_small",FALSE,-99,"observed"
2,7,"203157020223","fia_small",FALSE,-99,"observed"
4,7,"211131000040","fia_small",FALSE,-99,"observed"
7,7,"211133000002","fia_small",FALSE,-99,"observed"
3,7,"211133000009","fia_small",FALSE,-99,"observed"
8,7,"211133000019","fia_small",FALSE,-99,"observed"
8,7,"211193000010","fia_small",FALSE,-99,"observed"
5,7,"211195000019","fia_small",FALSE,-99,"observed"
7,7,"211195000021","fia_small",FALSE,-99,"observed"
8,7,"211195000030","fia_small",FALSE,-99,"observed"
8,7,"212043000036","fia_small",FALSE,-99,"observed"
9,7,"212135000048","fia_small",FALSE,-99,"observed"
4,7,"212205000002","fia_small",FALSE,-99,"observed"
4,7,"213125000005","fia_small",FALSE,-99,"observed"
5,7,"213125000005","fia_small",FALSE,-99,"observed"
7,7,"213125000022","fia_small",FALSE,-99,"observed"
6,7,"213125000032","fia_small",FALSE,-99,"observed"
6,7,"213129000020","fia_small",FALSE,-99,"observed"
7,7,"213147000010","fia_small",FALSE,-99,"observed"
6,7,"213147000017","fia_small",FALSE,-99,"observed"
7,7,"213147000017","fia_small",FALSE,-99,"observed"
2,7,"214017000011","fia_small",FALSE,-99,"observed"
3,7,"214017000011","fia_small",FALSE,-99,"observed"
7,7,"214069000002","fia_small",FALSE,-99,"observed"
8,7,"214073000006","fia_small",FALSE,-99,"observed"
5,7,"214103000033","fia_small",FALSE,-99,"observed"
7,7,"214111000038","fia_small",FALSE,-99,"observed"
7,7,"214113000002","fia_small",FALSE,-99,"observed"
8,7,"214113000015","fia_small",FALSE,-99,"observed"
7,7,"214151000009","fia_small",FALSE,-99,"observed"
8,7,"214185000017","fia_small",FALSE,-99,"observed"
6,7,"214201000006","fia_small",FALSE,-99,"observed"
7,7,"214209000013","fia_small",FALSE,-99,"observed"
7,7,"214215000023","fia_small",FALSE,-99,"observed"
7,7,"215045000018","fia_small",FALSE,-99,"observed"
7,7,"215099000030","fia_small",FALSE,-99,"observed"
6,7,"215199000016","fia_small",FALSE,-99,"observed"
7,7,"216059000005","fia_small",FALSE,-99,"observed"
5,7,"216107000005","fia_small",FALSE,-99,"observed"
8,7,"216149000016","fia_small",FALSE,-99,"observed"
3,7,"223019000088","fia_small",FALSE,-99,"observed"
8,7,"224117000047","fia_small",FALSE,-99,"observed"
6,7,"231029000140","fia_small",FALSE,-99,"observed"
4,7,"231029000403","fia_small",FALSE,-99,"observed"
6,7,"231029000820","fia_small",FALSE,-99,"observed"
3,7,"231029002347","fia_small",FALSE,-99,"observed"
4,7,"231029002347","fia_small",FALSE,-99,"observed"
5,7,"232003000248","fia_small",FALSE,-99,"observed"
1,7,"232003000313","fia_small",FALSE,-99,"observed"
4,7,"232003000322","fia_small",FALSE,-99,"observed"
3,7,"232003000362","fia_small",FALSE,-99,"observed"
5,7,"232003000435","fia_small",FALSE,-99,"observed"
4,7,"232003000772","fia_small",FALSE,-99,"observed"
5,7,"232003000861","fia_small",FALSE,-99,"observed"
6,7,"232003001151","fia_small",FALSE,-99,"observed"
5,7,"232003001159","fia_small",FALSE,-99,"observed"
4,7,"232003001463","fia_small",FALSE,-99,"observed"
3,7,"232003001467","fia_small",FALSE,-99,"observed"
4,7,"232003001467","fia_small",FALSE,-99,"observed"
5,7,"232003001467","fia_small",FALSE,-99,"observed"
9,7,"232003001542","fia_small",FALSE,-99,"observed"
3,7,"232003001766","fia_small",FALSE,-99,"observed"
7,7,"232003001886","fia_small",FALSE,-99,"observed"
8,7,"232003001886","fia_small",FALSE,-99,"observed"
6,7,"232003002098","fia_small",FALSE,-99,"observed"
6,7,"232003002257","fia_small",FALSE,-99,"observed"
3,7,"232003002327","fia_small",FALSE,-99,"observed"
4,7,"232003002327","fia_small",FALSE,-99,"observed"
4,7,"232003002439","fia_small",FALSE,-99,"observed"
3,7,"232003002804","fia_small",FALSE,-99,"observed"
4,7,"232003002861","fia_small",FALSE,-99,"observed"
5,7,"232003002861","fia_small",FALSE,-99,"observed"
7,7,"232003003686","fia_small",FALSE,-99,"observed"
5,7,"233019000267","fia_small",FALSE,-99,"observed"
4,7,"233019000967","fia_small",FALSE,-99,"observed"
5,7,"233019001236","fia_small",FALSE,-99,"observed"
5,7,"233019001731","fia_small",FALSE,-99,"observed"
5,7,"233019001798","fia_small",FALSE,-99,"observed"
6,7,"233019002150","fia_small",FALSE,-99,"observed"
6,7,"233019002158","fia_small",FALSE,-99,"observed"
7,7,"233019002158","fia_small",FALSE,-99,"observed"
6,7,"233019002639","fia_small",FALSE,-99,"observed"
7,7,"233019002639","fia_small",FALSE,-99,"observed"
4,7,"233019003501","fia_small",FALSE,-99,"observed"
5,7,"233019003501","fia_small",FALSE,-99,"observed"
4,7,"234009001667","fia_small",FALSE,-99,"observed"
5,7,"234009001769","fia_small",FALSE,-99,"observed"
4,7,"234009002203","fia_small",FALSE,-99,"observed"
4,7,"234009002392","fia_small",FALSE,-99,"observed"
4,7,"235021000062","fia_small",FALSE,-99,"observed"
4,7,"235021000249","fia_small",FALSE,-99,"observed"
4,7,"235021000496","fia_small",FALSE,-99,"observed"
7,7,"235021001297","fia_small",FALSE,-99,"observed"
4,7,"235021001583","fia_small",FALSE,-99,"observed"
7,7,"235021001871","fia_small",FALSE,-99,"observed"
3,7,"235021001913","fia_small",FALSE,-99,"observed"
2,7,"235021002228","fia_small",FALSE,-99,"observed"
4,7,"235021002452","fia_small",FALSE,-99,"observed"
7,7,"235021003060","fia_small",FALSE,-99,"observed"
6,7,"235021003226","fia_small",FALSE,-99,"observed"
6,7,"236011000902","fia_small",FALSE,-99,"observed"
5,7,"236011001985","fia_small",FALSE,-99,"observed"
4,7,"236011003495","fia_small",FALSE,-99,"observed"
7,7,"236011003510","fia_small",FALSE,-99,"observed"
4,7,"236013001557","fia_small",FALSE,-99,"observed"
6,7,"236027002086","fia_small",FALSE,-99,"observed"
5,7,"237025000593","fia_small",FALSE,-99,"observed"
4,7,"237025000651","fia_small",FALSE,-99,"observed"
4,7,"237025000664","fia_small",FALSE,-99,"observed"
4,7,"237025001053","fia_small",FALSE,-99,"observed"
2,7,"237025001251","fia_small",FALSE,-99,"observed"
3,7,"237025001518","fia_small",FALSE,-99,"observed"
3,7,"237025001604","fia_small",FALSE,-99,"observed"
8,7,"238005002575","fia_small",FALSE,-99,"observed"
6,7,"238005003327","fia_small",FALSE,-99,"observed"
6,7,"238023001588","fia_small",FALSE,-99,"observed"
6,7,"238031000642","fia_small",FALSE,-99,"observed"
3,7,"238031000672","fia_small",FALSE,-99,"observed"
6,7,"238031000711","fia_small",FALSE,-99,"observed"
4,7,"238031003536","fia_small",FALSE,-99,"observed"
4,7,"239007000133","fia_small",FALSE,-99,"observed"
3,7,"239007000264","fia_small",FALSE,-99,"observed"
2,7,"239007000437","fia_small",FALSE,-99,"observed"
4,7,"239007000602","fia_small",FALSE,-99,"observed"
4,7,"239007001051","fia_small",FALSE,-99,"observed"
5,7,"239007001051","fia_small",FALSE,-99,"observed"
6,7,"239007001907","fia_small",FALSE,-99,"observed"
1,7,"239017000101","fia_small",FALSE,-99,"observed"
5,7,"239017000285","fia_small",FALSE,-99,"observed"
5,7,"239017000532","fia_small",FALSE,-99,"observed"
4,7,"239017000579","fia_small",FALSE,-99,"observed"
5,7,"239017000579","fia_small",FALSE,-99,"observed"
5,7,"239017000895","fia_small",FALSE,-99,"observed"
4,7,"239017001754","fia_small",FALSE,-99,"observed"
6,7,"239017002391","fia_small",FALSE,-99,"observed"
8,7,"242013001422","fia_small",FALSE,-99,"observed"
4,7,"242021000012","fia_small",FALSE,-99,"observed"
8,7,"242021000643","fia_small",FALSE,-99,"observed"
6,7,"242025001336","fia_small",FALSE,-99,"observed"
9,7,"242027000930","fia_small",FALSE,-99,"observed"
5,7,"242029001067","fia_small",FALSE,-99,"observed"
8,7,"242043001469","fia_small",FALSE,-99,"observed"
2,7,"243017001937","fia_small",FALSE,-99,"observed"
7,7,"244019000615","fia_small",FALSE,-99,"observed"
5,7,"245023000696","fia_small",FALSE,-99,"observed"
8,7,"245023000733","fia_small",FALSE,-99,"observed"
7,7,"251003000669","fia_small",FALSE,-99,"observed"
5,7,"251009000773","fia_small",FALSE,-99,"observed"
5,7,"251011000749","fia_small",FALSE,-99,"observed"
6,7,"251011000950","fia_small",FALSE,-99,"observed"
7,7,"251015000251","fia_small",FALSE,-99,"observed"
